number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
61,33.1930993672216,2026-04-29 15:00:41.664807,2026-04-29 15:00:56.464415,0 days 00:00:14.799608,128,0.00947317323941538,,,0.03178571006157848,1,224,,,COMPLETE
62,34.07330980642922,2026-04-29 15:00:56.464415,2026-04-29 15:01:10.656131,0 days 00:00:14.191716,128,0.0035654586032965296,,,0.04004207969811705,1,224,,,COMPLETE
63,35.620731998910195,2026-04-29 15:01:10.656131,2026-04-29 15:01:26.906597,0 days 00:00:16.250466,128,0.05968789059932622,,,0.05728877224180028,1,256,,,COMPLETE
64,35.129262851267924,2026-04-29 15:01:26.906597,2026-04-29 15:01:41.107775,0 days 00:00:14.201178,128,0.02254476337404662,,,0.030512324553742753,1,224,,,COMPLETE
65,34.42515121482569,2026-04-29 15:01:41.107775,2026-04-29 15:02:03.831719,0 days 00:00:22.723944,128,0.04300959262884793,,,0.024424912808879744,1,160,,,COMPLETE
66,36.86294728041717,2026-04-29 15:02:03.831719,2026-04-29 15:02:40.182150,0 days 00:00:36.350431,16,0.08600339057877511,,,0.293420818501126,1,224,,,COMPLETE
67,36.97487193787265,2026-04-29 15:02:40.182150,2026-04-29 15:02:59.352331,0 days 00:00:19.170181,128,0.34537292620059246,,,0.01220508261459974,1,192,,,COMPLETE
68,36.62678299223914,2026-04-29 15:02:59.352331,2026-04-29 15:03:35.221254,0 days 00:00:35.868923,16,0.129858478542684,,,0.01842953287250544,1,224,,,COMPLETE
69,34.053215161287085,2026-04-29 15:03:35.221254,2026-04-29 15:03:55.315800,0 days 00:00:20.094546,128,0.02907520149729223,0.09296917021032022,,0.03217189638985948,2,192,192.0,,COMPLETE
70,38.83444026958283,2026-04-29 15:03:55.315800,2026-04-29 15:04:26.391215,0 days 00:00:31.075415,16,0.06147282824982879,,,0.06895046334197195,1,256,,,COMPLETE
71,32.78128756292277,2026-04-29 15:04:26.391215,2026-04-29 15:04:46.390844,0 days 00:00:19.999629,64,0.014265573944406335,,,0.03556872301779464,1,224,,,COMPLETE
72,32.99513719805671,2026-04-29 15:04:46.391357,2026-04-29 15:05:03.399492,0 days 00:00:17.008135,64,0.012309900536954986,,,0.04471996809772844,1,224,,,COMPLETE
73,33.42482901647335,2026-04-29 15:05:03.399492,2026-04-29 15:05:21.489014,0 days 00:00:18.089522,64,0.014803642016648334,,,0.04370421076537649,1,224,,,COMPLETE
74,47.003505933924906,2026-04-29 15:05:21.489586,2026-04-29 15:05:32.245444,0 days 00:00:10.755858,64,0.0002553723197019561,,,0.05399422699448596,1,256,,,COMPLETE
75,35.26271001836957,2026-04-29 15:05:32.245444,2026-04-29 15:05:49.591295,0 days 00:00:17.345851,64,0.044307240674170016,,,0.09652557897828176,1,192,,,COMPLETE
76,34.625453631173464,2026-04-29 15:05:49.591295,2026-04-29 15:06:04.820008,0 days 00:00:15.228713,64,0.05732050889363269,,,0.03821762407278928,1,224,,,COMPLETE
77,34.221369392221995,2026-04-29 15:06:04.820008,2026-04-29 15:06:23.380143,0 days 00:00:18.560135,64,0.0329095015106859,,,0.02227546265162139,1,256,,,COMPLETE
78,42.9658131112523,2026-04-29 15:06:23.380143,2026-04-29 15:06:43.809593,0 days 00:00:20.429450,64,0.48527108222477777,,,0.028394335645784124,1,192,,,COMPLETE
79,32.982373140497266,2026-04-29 15:06:43.809593,2026-04-29 15:07:04.126886,0 days 00:00:20.317293,64,0.013482857641995884,,,0.05087119093422803,1,224,,,COMPLETE
80,34.38375557188941,2026-04-29 15:07:04.127625,2026-04-29 15:07:24.771839,0 days 00:00:20.644214,64,0.07370983320789468,,,0.06628712283354088,1,256,,,COMPLETE
81,33.65491328756177,2026-04-29 15:07:24.772838,2026-04-29 15:07:47.584677,0 days 00:00:22.811839,64,0.016464085040322804,,,0.049297897941545064,1,224,,,COMPLETE
82,35.00397454314415,2026-04-29 15:07:47.584677,2026-04-29 15:08:04.261834,0 days 00:00:16.677157,64,0.04529947260332029,,,0.042138148590373854,1,224,,,COMPLETE
83,34.39688850102422,2026-04-29 15:08:04.261834,2026-04-29 15:08:19.811184,0 days 00:00:15.549350,64,0.011752838298038814,,,0.03395938143517876,1,224,,,COMPLETE
84,34.62252920852861,2026-04-29 15:08:19.811184,2026-04-29 15:08:35.502241,0 days 00:00:15.691057,64,0.02894436262350643,,,0.12391543519485995,1,224,,,COMPLETE
85,32.203485343916995,2026-04-29 15:08:35.502241,2026-04-29 15:08:57.376915,0 days 00:00:21.874674,64,0.000825151891705277,,,0.02105721568705041,1,192,,,COMPLETE
86,32.487641623304,2026-04-29 15:08:57.376915,2026-04-29 15:09:16.720463,0 days 00:00:19.343548,64,0.007648472165846878,,,0.020864738580700377,1,160,,,COMPLETE
87,42.424107182232504,2026-04-29 15:09:16.720463,2026-04-29 15:09:34.510413,0 days 00:00:17.789950,64,0.09952245317792312,0.3565268635392662,0.32568847186337485,0.01614995596387374,3,160,224.0,160.0,COMPLETE
88,33.002241933805884,2026-04-29 15:09:34.511432,2026-04-29 15:09:54.644542,0 days 00:00:20.133110,64,0.0410041381732845,,,0.020816382398872946,1,160,,,COMPLETE
89,33.75850967764529,2026-04-29 15:09:54.644542,2026-04-29 15:10:11.366388,0 days 00:00:16.721846,64,0.05329805860921191,,,0.01970056289633458,1,160,,,COMPLETE
90,34.11452540779236,2026-04-29 15:10:11.366388,2026-04-29 15:10:31.626303,0 days 00:00:20.259915,64,0.041259419393649605,,,0.0256357395091484,1,128,,,COMPLETE
91,34.65410870123034,2026-04-29 15:10:31.626303,2026-04-29 15:10:50.539939,0 days 00:00:18.913636,64,0.0305873012277251,,,0.021291054727944462,1,160,,,COMPLETE
92,34.76755242994219,2026-04-29 15:10:50.539939,2026-04-29 15:11:13.515663,0 days 00:00:22.975724,64,0.0022924537760699755,,,0.017212895892709225,1,128,,,COMPLETE
93,32.677540498631956,2026-04-29 15:11:13.515663,2026-04-29 15:11:37.036030,0 days 00:00:23.520367,64,0.02093624120413153,,,0.027867906553782674,1,160,,,COMPLETE
94,34.00097908306706,2026-04-29 15:11:37.036030,2026-04-29 15:11:59.555943,0 days 00:00:22.519913,64,0.0656193084721128,,,0.012311682414592958,1,160,,,COMPLETE
95,32.7669410182322,2026-04-29 15:11:59.555943,2026-04-29 15:12:18.472064,0 days 00:00:18.916121,64,0.014506591569813342,,,0.02644420474192087,1,160,,,COMPLETE
96,35.46231675976122,2026-04-29 15:12:18.473060,2026-04-29 15:12:37.138780,0 days 00:00:18.665720,64,0.038619559680591664,,,0.02894801205606222,1,160,,,COMPLETE
97,34.119528180537806,2026-04-29 15:12:37.138780,2026-04-29 15:13:02.832445,0 days 00:00:25.693665,64,0.010463150680480595,,,0.01531280717163331,1,128,,,COMPLETE
98,36.87244510729211,2026-04-29 15:13:02.832445,2026-04-29 15:13:23.568886,0 days 00:00:20.736441,64,0.1574480023196964,,,0.019405750527384427,1,160,,,COMPLETE
99,34.255114704642466,2026-04-29 15:13:23.569701,2026-04-29 15:13:46.302175,0 days 00:00:22.732474,64,0.04673620417481075,,,0.05033049265108492,1,160,,,COMPLETE
100,33.33642685210797,2026-04-29 15:13:46.302175,2026-04-29 15:14:04.331570,0 days 00:00:18.029395,64,0.009332495962847262,,,0.036813826956671104,1,160,,,COMPLETE
101,33.29756624431757,2026-04-29 15:14:04.331570,2026-04-29 15:14:19.050640,0 days 00:00:14.719070,64,0.02184660468711208,,,0.02381038775361034,1,192,,,COMPLETE
102,33.8924449405114,2026-04-29 15:14:19.050640,2026-04-29 15:14:36.335014,0 days 00:00:17.284374,64,0.03342232616328004,,,0.026470407655433164,1,160,,,COMPLETE
103,33.777476495126294,2026-04-29 15:14:36.336528,2026-04-29 15:14:52.308994,0 days 00:00:15.972466,64,0.0005520276900264614,,,0.02265428780486087,1,32,,,COMPLETE
104,37.75819817671725,2026-04-29 15:14:52.309995,2026-04-29 15:15:09.076417,0 days 00:00:16.766422,64,0.27736286663998944,,,0.01812755313185733,1,128,,,COMPLETE
105,33.53205805206326,2026-04-29 15:15:09.077422,2026-04-29 15:15:25.118695,0 days 00:00:16.041273,64,0.021269065363686418,,,0.02952449392372591,1,192,,,COMPLETE
106,34.14363793639144,2026-04-29 15:15:25.118695,2026-04-29 15:15:40.268156,0 days 00:00:15.149461,64,0.053383006691029626,,,0.03505326897556417,1,160,,,COMPLETE
107,34.095866559569025,2026-04-29 15:15:40.269153,2026-04-29 15:15:56.738309,0 days 00:00:16.469156,64,0.06601340177897107,,,0.020950121122102813,1,192,,,COMPLETE
108,34.25199903687994,2026-04-29 15:15:56.739311,2026-04-29 15:16:17.316517,0 days 00:00:20.577206,32,0.014029334118162009,,,0.00973352148593951,1,160,,,COMPLETE
109,36.16791466623503,2026-04-29 15:16:17.317508,2026-04-29 15:16:31.669730,0 days 00:00:14.352222,64,0.07892980064064176,,,0.044874435387107954,1,192,,,COMPLETE
110,33.564048910036405,2026-04-29 15:16:31.669730,2026-04-29 15:16:47.840373,0 days 00:00:16.170643,64,0.022160313593633334,,,0.025756652442620258,1,192,,,COMPLETE
111,35.050116438414875,2026-04-29 15:16:47.840373,2026-04-29 15:17:05.278481,0 days 00:00:17.438108,64,0.030954629557258435,,,0.06375820022459054,1,160,,,COMPLETE
112,33.863636599049684,2026-04-29 15:17:05.278481,2026-04-29 15:17:20.688976,0 days 00:00:15.410495,64,0.03838550413902493,,,0.041069476924392716,1,192,,,COMPLETE
113,35.302888794187034,2026-04-29 15:17:20.688976,2026-04-29 15:17:39.156663,0 days 00:00:18.467687,64,0.19477676172645197,,,0.03404617758483872,1,128,,,COMPLETE
114,32.83288999979789,2026-04-29 15:17:39.157820,2026-04-29 15:18:09.109017,0 days 00:00:29.951197,64,0.010873600620643667,,,0.015370070283175831,1,160,,,COMPLETE
115,32.52016720894437,2026-04-29 15:18:09.109017,2026-04-29 15:18:33.935152,0 days 00:00:24.826135,64,0.011745459879673154,,,0.014735037519443491,1,160,,,COMPLETE
116,33.22320196838158,2026-04-29 15:18:33.936192,2026-04-29 15:18:54.951832,0 days 00:00:21.015640,64,0.006852904270195322,,,0.015462750144484845,1,160,,,COMPLETE
117,34.579275202669045,2026-04-29 15:18:54.951832,2026-04-29 15:19:14.583285,0 days 00:00:19.631453,64,0.0006243647890370879,,,0.013307598637657727,1,160,,,COMPLETE
