number,value,datetime_start,datetime_complete,duration,params_fair_c,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,state
276,35.530690238612245,2026-05-05 13:51:06.416140,2026-05-05 13:51:07.992438,0 days 00:00:01.576298,97.87537110198024,0.9072290031851213,0.022657093702515098,10,55,258,81,COMPLETE
277,35.551316804728145,2026-05-05 13:51:07.992438,2026-05-05 13:51:08.678744,0 days 00:00:00.686306,100.08772089894701,0.920586613746654,0.06737113534186372,10,57,129,78,COMPLETE
278,35.7494231509606,2026-05-05 13:51:08.679744,2026-05-05 13:51:10.157038,0 days 00:00:01.477294,106.16752963696062,0.9060625789463294,0.025353085226429546,10,52,245,81,COMPLETE
279,35.427194525923426,2026-05-05 13:51:10.158038,2026-05-05 13:51:11.721298,0 days 00:00:01.563260,93.89561280514309,0.9254740092644258,0.02220646064645333,10,56,264,77,COMPLETE
280,35.49362585837586,2026-05-05 13:51:11.721298,2026-05-05 13:51:13.297562,0 days 00:00:01.576264,92.53916024640642,0.9268016315205363,0.022397955496726362,10,57,262,80,COMPLETE
281,35.5593050109111,2026-05-05 13:51:13.297562,2026-05-05 13:51:14.957149,0 days 00:00:01.659587,95.46098838508706,0.9129480461992453,0.021852599972678844,10,54,275,82,COMPLETE
282,35.57801830233825,2026-05-05 13:51:14.957149,2026-05-05 13:51:16.480922,0 days 00:00:01.523773,102.00541709743332,0.9265470708266818,0.026914037985135177,10,27,223,76,COMPLETE
283,35.45660835704494,2026-05-05 13:51:16.480922,2026-05-05 13:51:17.549281,0 days 00:00:01.068359,90.20681984889931,0.9049729210607653,0.031211161222986953,10,56,173,73,COMPLETE
284,35.564928196949026,2026-05-05 13:51:17.549784,2026-05-05 13:51:19.222434,0 days 00:00:01.672650,107.05874145068424,0.9440322378461391,0.021405326989857098,10,55,252,77,COMPLETE
285,35.42171495663029,2026-05-05 13:51:19.222434,2026-05-05 13:51:20.616420,0 days 00:00:01.393986,97.80808166572812,0.9176062689677611,0.025086208040943227,10,57,214,82,COMPLETE
286,35.71544841514021,2026-05-05 13:51:20.616420,2026-05-05 13:51:22.050908,0 days 00:00:01.434488,97.52814521797899,0.9113484603003313,0.024181906842112237,10,53,220,82,COMPLETE
287,35.404235684059934,2026-05-05 13:51:22.051908,2026-05-05 13:51:23.518952,0 days 00:00:01.467044,94.37913898611095,0.9187662396078669,0.025918057934397557,10,56,264,80,COMPLETE
288,37.362238716547665,2026-05-05 13:51:23.533956,2026-05-05 13:51:24.639005,0 days 00:00:01.105049,91.8154796598319,0.9026872014064522,0.07930324837760619,10,50,274,83,COMPLETE
289,35.415854678265205,2026-05-05 13:51:24.639334,2026-05-05 13:51:26.178512,0 days 00:00:01.539178,93.56716340364524,0.9210026180023374,0.021127441868305827,10,56,240,82,COMPLETE
290,35.42500229398242,2026-05-05 13:51:26.178512,2026-05-05 13:51:27.726967,0 days 00:00:01.548455,93.15320018547096,0.9189510846156225,0.021379127249150306,10,56,243,81,COMPLETE
291,35.453501885141506,2026-05-05 13:51:27.726967,2026-05-05 13:51:29.336065,0 days 00:00:01.609098,94.43445891727796,0.9173750886655626,0.025196443058063102,10,56,291,82,COMPLETE
292,35.694603018752744,2026-05-05 13:51:29.336065,2026-05-05 13:51:30.877610,0 days 00:00:01.541545,90.12273039029749,0.9354536985459362,0.021099426888270705,10,52,237,80,COMPLETE
293,35.497750140345104,2026-05-05 13:51:30.878610,2026-05-05 13:51:32.252507,0 days 00:00:01.373897,91.25185506649903,0.9035331880347415,0.02486211590663076,10,55,208,81,COMPLETE
294,36.48356489276506,2026-05-05 13:51:32.253508,2026-05-05 13:51:33.156256,0 days 00:00:00.902748,93.78920825691775,0.8858213955006105,0.09497329180019173,10,56,232,84,COMPLETE
295,35.386644018928116,2026-05-05 13:51:33.157037,2026-05-05 13:51:34.837551,0 days 00:00:01.680514,106.99495222263039,0.9169341978974477,0.020124276575428836,10,57,269,83,COMPLETE
296,35.39893631694785,2026-05-05 13:51:34.837551,2026-05-05 13:51:36.531849,0 days 00:00:01.694298,106.43898163992499,0.9179750755615679,0.020628011029885252,10,57,279,82,COMPLETE
297,35.48869507071679,2026-05-05 13:51:36.531849,2026-05-05 13:51:38.306590,0 days 00:00:01.774741,106.41716959488193,0.9160349498135888,0.02025389924951742,10,56,300,80,COMPLETE
298,35.43970886228658,2026-05-05 13:51:38.307589,2026-05-05 13:51:39.925309,0 days 00:00:01.617720,102.51549126286434,0.8992510713401172,0.02168578386736364,10,57,270,82,COMPLETE
299,35.388466382115155,2026-05-05 13:51:39.926310,2026-05-05 13:51:41.504710,0 days 00:00:01.578400,101.83117633103119,0.913631593531309,0.02168870120871531,10,57,263,82,COMPLETE
300,35.687376113083936,2026-05-05 13:51:41.504710,2026-05-05 13:51:43.107697,0 days 00:00:01.602987,101.41182713220422,0.9190712299527668,0.022038372155830665,10,53,260,82,COMPLETE
301,35.36010231790986,2026-05-05 13:51:43.107697,2026-05-05 13:51:44.588791,0 days 00:00:01.481094,103.10528174103494,0.9299358794720056,0.026844073691828865,10,57,264,79,COMPLETE
302,35.41582593293726,2026-05-05 13:51:44.591790,2026-05-05 13:51:45.894207,0 days 00:00:01.302417,97.71083636204402,0.936336624094597,0.02760619159749615,10,57,199,79,COMPLETE
303,35.49930249776506,2026-05-05 13:51:45.895209,2026-05-05 13:51:47.177876,0 days 00:00:01.282667,106.37171759478771,0.9409161162651425,0.02847446620602223,10,54,197,79,COMPLETE
304,35.86376237544399,2026-05-05 13:51:47.177876,2026-05-05 13:51:48.464512,0 days 00:00:01.286636,96.61156564122292,0.9339363090691377,0.03203806691372195,10,51,224,79,COMPLETE
305,35.418247895552454,2026-05-05 13:51:48.465511,2026-05-05 13:51:49.677669,0 days 00:00:01.212158,103.33710466854448,0.9286943400723486,0.026113393251656222,10,57,181,80,COMPLETE
306,35.54164325103034,2026-05-05 13:51:49.677669,2026-05-05 13:51:50.905709,0 days 00:00:01.228040,101.98056401308037,0.9469692359680787,0.02718422333921184,10,55,182,79,COMPLETE
307,35.575981169546594,2026-05-05 13:51:50.905709,2026-05-05 13:51:52.204209,0 days 00:00:01.298500,96.0871014664227,0.9313732806878487,0.03284387768737835,10,58,238,83,COMPLETE
308,35.55024818282696,2026-05-05 13:51:52.204209,2026-05-05 13:51:53.332205,0 days 00:00:01.127996,106.57826583407679,0.9190084309939731,0.026723826927877968,10,60,157,81,COMPLETE
309,36.38817256366125,2026-05-05 13:51:53.333204,2026-05-05 13:51:53.655483,0 days 00:00:00.322279,99.600918965953,0.5483724218608979,0.03000826896479865,3,56,215,79,COMPLETE
310,35.746880927378776,2026-05-05 13:51:53.655483,2026-05-05 13:51:55.435929,0 days 00:00:01.780446,103.07136510974003,0.9318532502826077,0.019312538669561546,10,53,283,78,COMPLETE
311,35.46175377095156,2026-05-05 13:51:55.436929,2026-05-05 13:51:56.686589,0 days 00:00:01.249660,106.25903591830642,0.9151752162089181,0.024961595746601555,10,58,183,83,COMPLETE
312,36.10575159699453,2026-05-05 13:51:56.686589,2026-05-05 13:51:57.787615,0 days 00:00:01.101026,97.0017276765996,0.5027561299911865,0.03467441215785783,10,55,238,80,COMPLETE
313,35.5339982563857,2026-05-05 13:51:57.787615,2026-05-05 13:51:58.887318,0 days 00:00:01.099703,101.60347625642252,0.9467651449597417,0.027588940880998513,10,60,156,81,COMPLETE
314,35.432740785962075,2026-05-05 13:51:58.887318,2026-05-05 13:52:00.321636,0 days 00:00:01.434318,104.41598711687568,0.9283676219979311,0.024366167130920113,10,57,196,77,COMPLETE
315,35.43321962514034,2026-05-05 13:52:00.321636,2026-05-05 13:52:02.059648,0 days 00:00:01.738012,98.94349217399926,0.9131799648750856,0.020073614704176974,10,59,282,83,COMPLETE
316,35.86224398663939,2026-05-05 13:52:02.059648,2026-05-05 13:52:03.402630,0 days 00:00:01.342982,94.26172968859612,0.9392380765549478,0.03095593272156472,10,52,248,78,COMPLETE
317,35.527801554541625,2026-05-05 13:52:03.402630,2026-05-05 13:52:04.855979,0 days 00:00:01.453349,106.7629829863649,0.9278452245725874,0.023488177065417348,10,55,230,80,COMPLETE
318,35.38678324639649,2026-05-05 13:52:04.855979,2026-05-05 13:52:06.126722,0 days 00:00:01.270743,101.28017199744902,0.9070408887404945,0.02752943871858584,10,57,206,76,COMPLETE
319,35.58175922447994,2026-05-05 13:52:06.126722,2026-05-05 13:52:07.182257,0 days 00:00:01.055535,98.79627863685648,0.889391190881507,0.03599642008879129,10,54,184,75,COMPLETE
320,35.47703569550308,2026-05-05 13:52:07.182257,2026-05-05 13:52:08.216879,0 days 00:00:01.034622,101.42801263956396,0.9058414368175101,0.02938435434103927,10,57,157,71,COMPLETE
321,37.860671038480305,2026-05-05 13:52:08.216879,2026-05-05 13:52:09.883381,0 days 00:00:01.666502,95.71624155856473,0.9123801868832548,0.02629017274098737,10,12,213,76,COMPLETE
322,35.4337764852508,2026-05-05 13:52:09.883381,2026-05-05 13:52:11.063825,0 days 00:00:01.180444,102.31051821868637,0.944315880125931,0.028098150524917254,10,59,191,77,COMPLETE
323,36.005705778429444,2026-05-05 13:52:11.063825,2026-05-05 13:52:12.223483,0 days 00:00:01.159658,107.00832523181454,0.8973713443330446,0.018787373226854632,10,56,146,78,COMPLETE
324,35.483506515393074,2026-05-05 13:52:12.223483,2026-05-05 13:52:13.714513,0 days 00:00:01.491030,98.59808063602749,0.9286236088336973,0.02492910743320287,10,60,280,75,COMPLETE
325,35.54872207146258,2026-05-05 13:52:13.714513,2026-05-05 13:52:14.952428,0 days 00:00:01.237915,104.15403615021569,0.9154982094526687,0.03202823233055722,10,54,219,80,COMPLETE
326,35.43369003733452,2026-05-05 13:52:14.967725,2026-05-05 13:52:16.691158,0 days 00:00:01.723433,92.19879795853538,0.9049564767253381,0.02062147907454339,10,57,308,73,COMPLETE
327,35.5241887462512,2026-05-05 13:52:16.691158,2026-05-05 13:52:17.674420,0 days 00:00:00.983262,100.73927625083613,0.9511149023819065,0.03739629936535777,10,63,174,78,COMPLETE
328,35.557661925277465,2026-05-05 13:52:17.674420,2026-05-05 13:52:19.056256,0 days 00:00:01.381836,95.88454827102875,0.9386854983490702,0.0292671981896348,10,60,262,81,COMPLETE
329,35.75493753202709,2026-05-05 13:52:19.056256,2026-05-05 13:52:20.438109,0 days 00:00:01.381853,107.22941567762409,0.9207952950139016,0.02461831043673377,10,52,208,83,COMPLETE
330,35.46627014570876,2026-05-05 13:52:20.438109,2026-05-05 13:52:22.062082,0 days 00:00:01.623973,103.68745004818199,0.887584898069582,0.018881232028843325,10,56,250,76,COMPLETE
331,35.68463065463868,2026-05-05 13:52:22.062910,2026-05-05 13:52:23.222617,0 days 00:00:01.159707,98.49846390666416,0.9312682978324408,0.022579887730647154,10,58,149,84,COMPLETE
332,35.50900713421588,2026-05-05 13:52:23.222617,2026-05-05 13:52:24.375340,0 days 00:00:01.152723,101.17557223809412,0.9070858281572902,0.0328754105872606,10,61,225,69,COMPLETE
333,35.609115775644966,2026-05-05 13:52:24.375340,2026-05-05 13:52:25.631028,0 days 00:00:01.255688,104.80418761304499,0.9554710629935148,0.02682724081256445,10,54,185,79,COMPLETE
334,35.40251953650663,2026-05-05 13:52:25.632159,2026-05-05 13:52:27.286827,0 days 00:00:01.654668,88.75382315730087,0.9207812651994604,0.020648974272439096,10,58,276,81,COMPLETE
335,35.444702639650046,2026-05-05 13:52:27.286827,2026-05-05 13:52:28.736073,0 days 00:00:01.449246,107.39568018863952,0.8926839388987419,0.029722181240966445,10,59,300,81,COMPLETE
336,54.34385739815487,2026-05-05 13:52:28.736073,2026-05-05 13:52:29.762857,0 days 00:00:01.026784,109.66334483257675,0.9140981627580677,0.001312716378154635,10,58,210,33,COMPLETE
337,35.91190453725877,2026-05-05 13:52:29.763737,2026-05-05 13:52:30.966085,0 days 00:00:01.202348,89.0426967194428,0.9033158290041392,0.018738182754147858,10,63,158,84,COMPLETE
338,35.65335329947011,2026-05-05 13:52:30.966085,2026-05-05 13:52:31.654489,0 days 00:00:00.688404,97.82571230672916,0.938868224360661,0.025782121662430796,10,61,240,15,COMPLETE
339,35.95079790405525,2026-05-05 13:52:31.654926,2026-05-05 13:52:32.662441,0 days 00:00:01.007515,102.32016392050134,0.9174105835616018,0.021162885197187842,10,58,127,82,COMPLETE
340,35.54722333303725,2026-05-05 13:52:32.663444,2026-05-05 13:52:34.064059,0 days 00:00:01.400615,100.56559111457332,0.9295886122768178,0.03374332073932644,10,56,284,80,COMPLETE
341,35.51250800662782,2026-05-05 13:52:34.065058,2026-05-05 13:52:35.304997,0 days 00:00:01.239939,104.16418936745464,0.901164849405926,0.024166090172605337,10,60,188,82,COMPLETE
342,36.10346624436815,2026-05-05 13:52:35.304997,2026-05-05 13:52:36.471546,0 days 00:00:01.166549,96.59234844320272,0.4303064491420757,0.02871523403854173,10,54,235,79,COMPLETE
343,35.40979468771709,2026-05-05 13:52:36.471546,2026-05-05 13:52:38.271073,0 days 00:00:01.799527,93.00306375075901,0.9432709429607345,0.020398230059414265,10,57,303,84,COMPLETE
344,35.73232220327804,2026-05-05 13:52:38.272073,2026-05-05 13:52:39.962232,0 days 00:00:01.690159,90.24571302251852,0.9594044894918347,0.021678831643400738,10,50,294,74,COMPLETE
345,35.871889491558946,2026-05-05 13:52:39.963232,2026-05-05 13:52:41.408640,0 days 00:00:01.445408,92.44116464790969,0.9421999209450896,0.03856467893191689,10,56,322,81,COMPLETE
346,35.48019445144047,2026-05-05 13:52:41.408640,2026-05-05 13:52:42.694318,0 days 00:00:01.285678,95.27454507995913,0.9465959360815047,0.026664200100475623,10,60,207,78,COMPLETE
347,35.559128524270605,2026-05-05 13:52:42.694318,2026-05-05 13:52:43.912561,0 days 00:00:01.218243,89.20856996818374,0.9297903795676797,0.024249666363424217,10,57,167,85,COMPLETE
348,35.70785984476025,2026-05-05 13:52:43.913562,2026-05-05 13:52:45.568048,0 days 00:00:01.654486,92.5332782245547,0.9231636869371971,0.020619782765254162,10,52,266,76,COMPLETE
349,36.27937233538965,2026-05-05 13:52:45.568048,2026-05-05 13:52:45.930709,0 days 00:00:00.362661,98.78186223288024,0.9717487600666596,0.031114617105001227,4,55,134,80,COMPLETE
350,35.603879664992135,2026-05-05 13:52:45.930709,2026-05-05 13:52:47.148173,0 days 00:00:01.217464,100.5918646171983,0.9422500990594523,0.02700239520453444,10,63,187,82,COMPLETE
351,35.52772628364751,2026-05-05 13:52:47.148173,2026-05-05 13:52:48.824742,0 days 00:00:01.676569,94.0579334227464,0.9126011332009953,0.02291640963454779,10,60,312,84,COMPLETE
352,35.45412141915617,2026-05-05 13:52:48.824742,2026-05-05 13:52:49.984383,0 days 00:00:01.159641,96.81423107299669,0.8841616281337401,0.03540433633902657,10,58,222,77,COMPLETE
353,35.71379068435518,2026-05-05 13:52:49.984383,2026-05-05 13:52:51.662925,0 days 00:00:01.678542,102.95556825661043,0.9600038911298648,0.019057254580188213,10,53,247,79,COMPLETE
354,35.466443336588966,2026-05-05 13:52:51.663925,2026-05-05 13:52:52.733319,0 days 00:00:01.069394,99.59836853703365,0.9333175361305998,0.03061679912988057,10,56,169,74,COMPLETE
355,35.48814618132112,2026-05-05 13:52:52.734169,2026-05-05 13:52:54.311801,0 days 00:00:01.577632,107.43502316676262,0.899554948311819,0.023898335756742606,10,62,280,82,COMPLETE
356,35.546220371616556,2026-05-05 13:52:54.312115,2026-05-05 13:52:55.745713,0 days 00:00:01.433598,109.92651204847196,0.9206713183837583,0.02096854519241037,10,58,206,79,COMPLETE
357,35.5594669083888,2026-05-05 13:52:55.745713,2026-05-05 13:52:57.087996,0 days 00:00:01.342283,102.75926150131234,0.9124739884505267,0.026636641069641625,10,55,238,72,COMPLETE
358,38.01033425835105,2026-05-05 13:52:57.087996,2026-05-05 13:52:57.636563,0 days 00:00:00.548567,94.59506439341754,0.9505684232759498,0.29878998952277214,10,60,137,76,COMPLETE
359,39.39369513473358,2026-05-05 13:52:57.636563,2026-05-05 13:52:59.422570,0 days 00:00:01.786007,88.37441597015035,0.9355537705851951,0.018817679916792007,10,5,186,85,COMPLETE
360,35.587186858165694,2026-05-05 13:52:59.423041,2026-05-05 13:53:00.934914,0 days 00:00:01.511873,105.27083232237919,0.8944667899025182,0.029681526911453978,10,57,302,81,COMPLETE
361,35.59907733766495,2026-05-05 13:53:00.934914,2026-05-05 13:53:02.469546,0 days 00:00:01.534632,98.13845134908134,0.928393338067454,0.02451056447502197,10,54,265,78,COMPLETE
362,35.4509973400169,2026-05-05 13:53:02.470546,2026-05-05 13:53:03.922837,0 days 00:00:01.452291,101.14787310131227,0.9074501976657149,0.02185410228221172,10,59,223,83,COMPLETE
363,35.55588519880809,2026-05-05 13:53:03.923353,2026-05-05 13:53:04.941490,0 days 00:00:01.018137,104.65134697253811,0.9226507506039423,0.032920221987515146,10,64,164,80,COMPLETE
364,35.47142509353193,2026-05-05 13:53:04.941490,2026-05-05 13:53:06.212289,0 days 00:00:01.270799,96.75378550249168,0.9414156832289967,0.02717402815816915,10,57,205,76,COMPLETE
365,35.48173328296581,2026-05-05 13:53:06.212289,2026-05-05 13:53:07.707256,0 days 00:00:01.494967,100.876986443214,0.9077713141665764,0.023282467633391517,10,61,251,84,COMPLETE
366,36.3165753248536,2026-05-05 13:53:07.708257,2026-05-05 13:53:08.802363,0 days 00:00:01.094106,107.18657961397909,0.9210915374037976,0.0179083868225069,10,51,139,74,COMPLETE
367,35.52416354364103,2026-05-05 13:53:08.802363,2026-05-05 13:53:10.510533,0 days 00:00:01.708170,103.33354300322944,0.897172426677614,0.019962137567219058,10,55,283,78,COMPLETE
368,35.57981931085304,2026-05-05 13:53:10.510533,2026-05-05 13:53:12.074951,0 days 00:00:01.564418,91.97337251049403,0.9320911569907138,0.028552576038090558,10,59,318,81,COMPLETE
369,35.89583291892345,2026-05-05 13:53:12.075952,2026-05-05 13:53:13.192758,0 days 00:00:01.116806,97.59408958521931,0.9521519360652958,0.036613433713389154,10,53,184,82,COMPLETE
370,35.42595978385788,2026-05-05 13:53:13.192758,2026-05-05 13:53:14.552941,0 days 00:00:01.360183,100.04448596639129,0.9163624167122957,0.02529761173058187,10,57,231,77,COMPLETE
371,35.51075983896776,2026-05-05 13:53:14.553942,2026-05-05 13:53:15.614285,0 days 00:00:01.060343,94.48014299050267,0.8875477303749858,0.04029584500607131,10,61,205,85,COMPLETE
372,35.51287196544636,2026-05-05 13:53:15.614285,2026-05-05 13:53:16.686044,0 days 00:00:01.071759,104.29815890917729,0.9344919916315267,0.03219332265994363,10,55,160,80,COMPLETE
373,35.429925107343266,2026-05-05 13:53:16.687078,2026-05-05 13:53:18.164749,0 days 00:00:01.477671,106.95267228306325,0.90461470337457,0.021938215340847847,10,59,254,70,COMPLETE
374,35.498671198388124,2026-05-05 13:53:18.165750,2026-05-05 13:53:19.654535,0 days 00:00:01.488785,109.93844693509696,0.9196700585271868,0.028384750595481727,10,57,294,75,COMPLETE
375,37.10771148178377,2026-05-05 13:53:19.655705,2026-05-05 13:53:20.472632,0 days 00:00:00.816927,100.92567477559624,0.9396874839593101,0.017992838276750814,10,62,100,83,COMPLETE
376,35.52478205357697,2026-05-05 13:53:20.472632,2026-05-05 13:53:21.961018,0 days 00:00:01.488386,97.75717060429136,0.9246197272197394,0.02042773791284143,10,59,221,79,COMPLETE
377,35.59199805268834,2026-05-05 13:53:21.961018,2026-05-05 13:53:23.502531,0 days 00:00:01.541513,103.28353579990876,0.9088625023629804,0.02552859405857117,10,55,270,78,COMPLETE
378,35.89433200697056,2026-05-05 13:53:23.502615,2026-05-05 13:53:24.495550,0 days 00:00:00.992935,94.41006059470985,0.9610317442113598,0.023047240089759943,10,58,128,81,COMPLETE
379,39.01293225723055,2026-05-05 13:53:24.495550,2026-05-05 13:53:26.953657,0 days 00:00:02.458107,106.01039207675312,0.9453220245936365,0.14438888458059201,10,53,781,73,COMPLETE
380,35.48996751690872,2026-05-05 13:53:26.953657,2026-05-05 13:53:28.127183,0 days 00:00:01.173526,99.82526774600066,0.881317156899176,0.030393459542910447,10,56,182,85,COMPLETE
381,35.40053995464304,2026-05-05 13:53:28.128227,2026-05-05 13:53:29.464474,0 days 00:00:01.336247,102.23161722550009,0.8934109586127055,0.02608162877081151,10,61,241,76,COMPLETE
382,36.99299311844203,2026-05-05 13:53:29.465474,2026-05-05 13:53:30.349244,0 days 00:00:00.883770,104.51533972484522,0.8944397007551655,0.11413368042817423,10,64,248,83,COMPLETE
383,35.501396918458056,2026-05-05 13:53:30.349244,2026-05-05 13:53:32.119929,0 days 00:00:01.770685,102.1837010862655,0.8975120574956411,0.020717243572087877,10,62,323,80,COMPLETE
384,35.53843430485132,2026-05-05 13:53:32.119929,2026-05-05 13:53:33.621508,0 days 00:00:01.501579,107.09769727443464,0.9086764581282569,0.02464724282551285,10,65,287,77,COMPLETE
385,35.45968859583904,2026-05-05 13:53:33.621508,2026-05-05 13:53:34.975001,0 days 00:00:01.353493,102.12949914571803,0.8878147120891232,0.026510339621153695,10,60,229,82,COMPLETE
386,35.5338784543881,2026-05-05 13:53:34.975777,2026-05-05 13:53:36.619594,0 days 00:00:01.643817,106.21783064282857,0.8781889021532316,0.017728468971478114,10,62,258,79,COMPLETE
387,35.630538829683,2026-05-05 13:53:36.619594,2026-05-05 13:53:37.360681,0 days 00:00:00.741087,98.95878062281919,0.9146978220136435,0.0230880633149538,10,60,202,22,COMPLETE
388,35.50842872073241,2026-05-05 13:53:37.360681,2026-05-05 13:53:38.907199,0 days 00:00:01.546518,91.08024556132666,0.9332275071910788,0.019986232045414914,10,57,241,75,COMPLETE
389,36.52414755521853,2026-05-05 13:53:38.908201,2026-05-05 13:53:39.993943,0 days 00:00:01.085742,109.88634366162864,0.9022687876825389,0.07855233157067436,10,54,279,85,COMPLETE
390,35.574613451505556,2026-05-05 13:53:39.995448,2026-05-05 13:53:41.550793,0 days 00:00:01.555345,103.44414316648437,0.928212646874907,0.027623639825523804,10,59,309,80,COMPLETE
391,36.70472884324033,2026-05-05 13:53:41.550793,2026-05-05 13:53:41.883026,0 days 00:00:00.332233,95.61807973436115,0.5890589815224487,0.023369065398786852,3,49,213,42,COMPLETE
392,35.43207508918429,2026-05-05 13:53:41.883026,2026-05-05 13:53:43.398843,0 days 00:00:01.515817,100.52108769700493,0.9165742798789176,0.020219828389531954,10,57,240,72,COMPLETE
393,35.5450734748435,2026-05-05 13:53:43.398843,2026-05-05 13:53:44.520259,0 days 00:00:01.121416,104.96640431667333,0.9952240429030711,0.026140552450051056,10,62,156,78,COMPLETE
394,35.847235166637276,2026-05-05 13:53:44.521259,2026-05-05 13:53:45.997706,0 days 00:00:01.476447,88.01746163333563,0.9505854281113997,0.029601745762988886,10,52,270,82,COMPLETE
395,35.68931402804452,2026-05-05 13:53:45.998707,2026-05-05 13:53:47.448178,0 days 00:00:01.449471,101.99152119996153,0.9078941563213705,0.017712293957196888,10,56,201,76,COMPLETE
396,35.47660483239055,2026-05-05 13:53:47.449177,2026-05-05 13:53:48.837772,0 days 00:00:01.388595,98.17292771996271,0.8934489739446643,0.02411851956679667,10,60,228,83,COMPLETE
397,35.51815567253733,2026-05-05 13:53:48.837772,2026-05-05 13:53:50.503302,0 days 00:00:01.665530,107.50316143713061,0.9392778376332551,0.021177033710602002,10,64,299,80,COMPLETE
398,35.5112696152397,2026-05-05 13:53:50.504303,2026-05-05 13:53:51.613531,0 days 00:00:01.109228,104.74824013634324,0.9702421680544302,0.03308585219096932,10,58,180,78,COMPLETE
399,35.5943901422234,2026-05-05 13:53:51.614530,2026-05-05 13:53:53.028031,0 days 00:00:01.413501,92.88770839815479,0.923154974781428,0.02701867796602932,10,54,263,74,COMPLETE
400,35.51526611906702,2026-05-05 13:53:53.028031,2026-05-05 13:53:54.465418,0 days 00:00:01.437387,99.77981373299319,0.9169210672077972,0.02254130935023484,10,56,209,85,COMPLETE
401,35.49420667257054,2026-05-05 13:53:54.465418,2026-05-05 13:53:56.284697,0 days 00:00:01.819279,96.16625056237497,0.9313933666552674,0.018244800463777803,10,61,333,66,COMPLETE
