number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
73,33.208537597805524,2026-05-07 22:25:22.529882,2026-05-07 22:25:36.914287,0 days 00:00:14.384405,64,0.2629125582083359,,,0.0023403450634408283,1,224,,,COMPLETE
74,33.23370894184867,2026-05-07 22:25:36.915800,2026-05-07 22:25:50.327974,0 days 00:00:13.412174,64,0.20925470262203272,,,0.002039415528809363,1,256,,,COMPLETE
75,32.983715637538765,2026-05-07 22:25:50.329019,2026-05-07 22:26:04.408461,0 days 00:00:14.079442,64,0.38722459608516324,,,0.0011301773097474148,1,224,,,COMPLETE
76,32.96997780871425,2026-05-07 22:26:04.408461,2026-05-07 22:26:18.900334,0 days 00:00:14.491873,64,0.23998024222733016,,,0.004244792635588939,1,192,,,COMPLETE
77,32.716067043060846,2026-05-07 22:26:18.900334,2026-05-07 22:26:34.783129,0 days 00:00:15.882795,64,0.29210775027901426,,,0.001949536095117812,1,256,,,COMPLETE
78,38.502063290210195,2026-05-07 22:26:34.783311,2026-05-07 22:26:49.738156,0 days 00:00:14.954845,128,0.43866762301109913,0.4493239072815162,0.29653530264169925,0.0014817052385632235,3,224,256.0,160.0,COMPLETE
79,37.47249282456737,2026-05-07 22:26:49.738156,2026-05-07 22:27:22.212118,0 days 00:00:32.473962,16,0.4097521934436995,,,0.01830186212170624,1,64,,,COMPLETE
80,32.945793949379485,2026-05-07 22:27:22.213134,2026-05-07 22:27:35.292010,0 days 00:00:13.078876,64,0.3417299136741491,,,0.0027851871612806288,1,128,,,COMPLETE
81,33.43122572966983,2026-05-07 22:27:35.292010,2026-05-07 22:27:50.526033,0 days 00:00:15.234023,64,0.2788881253586029,,,0.0019419336469138106,1,256,,,COMPLETE
82,33.27312755460723,2026-05-07 22:27:50.526033,2026-05-07 22:28:06.764701,0 days 00:00:16.238668,64,0.29727965912829984,,,0.0016292031535382948,1,256,,,COMPLETE
83,33.17414446752993,2026-05-07 22:28:06.765703,2026-05-07 22:28:22.472521,0 days 00:00:15.706818,64,0.3112178452086528,,,0.0012605940085515888,1,256,,,COMPLETE
84,33.26457480417908,2026-05-07 22:28:22.472521,2026-05-07 22:28:35.412213,0 days 00:00:12.939692,64,0.480380001034619,,,0.001921895249473049,1,224,,,COMPLETE
85,33.442094822782316,2026-05-07 22:28:35.412213,2026-05-07 22:28:50.501272,0 days 00:00:15.089059,64,0.2949774857376614,,,0.002310705693031723,1,192,,,COMPLETE
86,49.64868934392409,2026-05-07 22:28:50.501272,2026-05-07 22:29:22.441377,0 days 00:00:31.940105,32,0.3581510573666343,,,0.044260937604500256,1,256,,,COMPLETE
87,33.065121136276616,2026-05-07 22:29:22.442090,2026-05-07 22:29:39.793028,0 days 00:00:17.350938,64,0.259543232638919,,,0.0031212326681163746,1,96,,,COMPLETE
88,33.242039454787076,2026-05-07 22:29:39.793028,2026-05-07 22:29:55.833012,0 days 00:00:16.039984,32,0.3334720022114537,,,0.0025513667882055328,1,224,,,COMPLETE
89,34.90096468713329,2026-05-07 22:29:55.834010,2026-05-07 22:30:09.604251,0 days 00:00:13.770241,64,0.011391376236179862,,,0.002174630090648397,1,256,,,COMPLETE
90,34.85773147329931,2026-05-07 22:30:09.605719,2026-05-07 22:30:24.539668,0 days 00:00:14.933949,128,0.2766156322698783,0.3350850314206252,,0.0016522504905528309,2,160,224.0,,COMPLETE
91,33.30025535078978,2026-05-07 22:30:24.540434,2026-05-07 22:30:37.105505,0 days 00:00:12.565071,64,0.21659956177211223,,,0.0034321941836285906,1,224,,,COMPLETE
92,33.01497346555123,2026-05-07 22:30:37.106717,2026-05-07 22:30:50.973051,0 days 00:00:13.866334,64,0.45826501478725457,,,0.002956237521905349,1,224,,,COMPLETE
93,33.31276248637589,2026-05-07 22:30:50.973051,2026-05-07 22:31:08.004376,0 days 00:00:17.031325,64,0.47200636558399167,,,0.0013485506378300145,1,192,,,COMPLETE
94,33.57850757502732,2026-05-07 22:31:08.005375,2026-05-07 22:31:22.341816,0 days 00:00:14.336441,64,0.4289381699574153,,,0.004910311680150199,1,224,,,COMPLETE
95,33.3592497714253,2026-05-07 22:31:22.342819,2026-05-07 22:31:35.678661,0 days 00:00:13.335842,64,0.4454184071292785,,,0.002568685650355815,1,192,,,COMPLETE
