number,value,datetime_start,datetime_complete,duration,params_alpha,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,state
286,35.357247772583165,2026-04-29 11:57:50.350231,2026-04-29 11:57:54.023747,0 days 00:00:03.673516,59.82836594886609,0.7332954412803933,0.008553106650399987,9,33,828,87,COMPLETE
287,35.43694828294355,2026-04-29 11:57:54.023747,2026-04-29 11:57:57.549923,0 days 00:00:03.526176,56.99207890141216,0.7331846228970862,0.008299130769812516,9,36,755,90,COMPLETE
288,35.537231603541855,2026-04-29 11:57:57.549923,2026-04-29 11:58:01.585377,0 days 00:00:04.035454,59.35759600580494,0.7450214985024011,0.006930355955199519,9,33,821,87,COMPLETE
289,35.34530221942008,2026-04-29 11:58:01.601000,2026-04-29 11:58:05.222027,0 days 00:00:03.621027,59.77025245172752,0.7827900918330405,0.008959610748361475,9,34,822,92,COMPLETE
290,35.36288907129859,2026-04-29 11:58:05.222027,2026-04-29 11:58:08.811441,0 days 00:00:03.589414,59.790524066979756,0.7807580082102771,0.009139910413051788,9,33,813,93,COMPLETE
291,35.32411205429368,2026-04-29 11:58:08.811441,2026-04-29 11:58:12.469484,0 days 00:00:03.658043,53.83669711691614,0.7789422879416531,0.00916997438112626,9,33,836,92,COMPLETE
292,35.35106936185323,2026-04-29 11:58:12.469484,2026-04-29 11:58:16.474934,0 days 00:00:04.005450,59.83868496808233,0.7763072639293481,0.007660163021853887,9,33,853,92,COMPLETE
293,35.36527709484547,2026-04-29 11:58:16.474934,2026-04-29 11:58:20.536238,0 days 00:00:04.061304,59.050705478252596,0.7808435499094208,0.007570696212385877,9,33,861,91,COMPLETE
294,35.35680976386896,2026-04-29 11:58:20.536238,2026-04-29 11:58:24.127694,0 days 00:00:03.591456,59.748572362222546,0.7618746141810354,0.009215666504046439,9,33,820,92,COMPLETE
295,35.76918031368599,2026-04-29 11:58:24.127694,2026-04-29 11:58:28.456352,0 days 00:00:04.328658,53.719903026643536,0.7596370099468017,0.006087168987669149,9,39,839,87,COMPLETE
296,35.42921434055144,2026-04-29 11:58:28.456352,2026-04-29 11:58:32.623990,0 days 00:00:04.167638,59.98770078996546,0.7659801554539458,0.007008435545167883,9,33,848,91,COMPLETE
297,35.380662307052795,2026-04-29 11:58:32.623990,2026-04-29 11:58:36.531764,0 days 00:00:03.907774,53.99771455361493,0.7317092920970635,0.00803459909096578,9,33,860,90,COMPLETE
298,35.31363942145782,2026-04-29 11:58:36.531764,2026-04-29 11:58:39.980169,0 days 00:00:03.448405,59.929752179660376,0.7529460225312615,0.009426017743003239,9,38,835,92,COMPLETE
299,35.61606371849238,2026-04-29 11:58:39.980169,2026-04-29 11:58:44.349052,0 days 00:00:04.368883,55.21025169481097,0.740984915961785,0.006609468980283292,9,38,826,92,COMPLETE
300,35.3120542901092,2026-04-29 11:58:44.349052,2026-04-29 11:58:48.122917,0 days 00:00:03.773865,59.4182516437629,0.7561984209193962,0.007670015791579896,9,40,829,88,COMPLETE
301,35.34931524582355,2026-04-29 11:58:48.122917,2026-04-29 11:58:51.937815,0 days 00:00:03.814898,59.943278983128074,0.7259892795209207,0.007614667607733503,9,38,833,86,COMPLETE
302,36.1309210122065,2026-04-29 11:58:51.937815,2026-04-29 11:58:56.553493,0 days 00:00:04.615678,59.66467355137325,0.7496049940868476,0.004994279409852494,9,38,840,86,COMPLETE
303,44.65739183953026,2026-04-29 11:58:56.553493,2026-04-29 11:59:01.758124,0 days 00:00:05.204631,9.434372729798156,0.7280213159587503,0.007461943003514638,9,41,904,87,COMPLETE
304,35.923219996737245,2026-04-29 11:59:01.758124,2026-04-29 11:59:06.322772,0 days 00:00:04.564648,54.12925044889887,0.7268451306429737,0.0054787230909801735,9,40,880,91,COMPLETE
305,50.034343877445636,2026-04-29 11:59:06.322772,2026-04-29 11:59:11.210536,0 days 00:00:04.887764,7.93026585615439,0.7547797005234689,0.006254692125493433,9,39,833,85,COMPLETE
306,35.3304698756283,2026-04-29 11:59:11.210536,2026-04-29 11:59:15.037675,0 days 00:00:03.827139,59.735850259801914,0.7615576258633242,0.007665538340856354,9,37,823,88,COMPLETE
307,35.48224541441048,2026-04-29 11:59:15.037675,2026-04-29 11:59:19.004116,0 days 00:00:03.966441,53.79497419533829,0.7397939084256965,0.007348950208093422,9,37,858,88,COMPLETE
308,35.31341027252498,2026-04-29 11:59:19.004116,2026-04-29 11:59:22.660944,0 days 00:00:03.656828,59.539017975180684,0.7615141605686003,0.007872761296379815,9,40,824,84,COMPLETE
309,35.794148658683376,2026-04-29 11:59:22.660944,2026-04-29 11:59:26.653640,0 days 00:00:03.992696,53.022033279632865,0.7633896770826198,0.006580519041425723,9,41,819,87,COMPLETE
310,35.37708952383189,2026-04-29 11:59:26.653640,2026-04-29 11:59:30.507194,0 days 00:00:03.853554,56.65871163178315,0.7696955346136637,0.007497998752127517,9,38,842,85,COMPLETE
311,39.435604476542714,2026-04-29 11:59:30.507194,2026-04-29 11:59:35.152933,0 days 00:00:04.645739,13.897088616870395,0.7399840317160415,0.008871532140699719,9,40,875,83,COMPLETE
312,35.45143248294964,2026-04-29 11:59:35.152933,2026-04-29 11:59:38.429031,0 days 00:00:03.276098,53.34189660103661,0.7601810630765959,0.00993946859932955,9,43,817,89,COMPLETE
313,35.580439167866004,2026-04-29 11:59:38.429031,2026-04-29 11:59:41.920316,0 days 00:00:03.491285,59.59566462776865,0.7696082521911656,0.007956068055335877,9,60,833,98,COMPLETE
314,35.71353619725572,2026-04-29 11:59:41.920316,2026-04-29 11:59:44.590807,0 days 00:00:02.670491,59.61059745080384,0.7474299075819723,0.009865861430513725,9,96,820,93,COMPLETE
315,35.55194183930111,2026-04-29 11:59:44.590807,2026-04-29 11:59:48.634712,0 days 00:00:04.043905,53.58668723660433,0.7293505807112627,0.006909221730756885,9,38,852,89,COMPLETE
316,35.288595989309925,2026-04-29 11:59:48.634712,2026-04-29 11:59:52.087420,0 days 00:00:03.452708,59.8114107817836,0.7767745906006691,0.008974176981689633,9,36,807,84,COMPLETE
317,35.34889991793767,2026-04-29 11:59:52.087420,2026-04-29 11:59:55.598382,0 days 00:00:03.510962,56.23208637277906,0.7774506255556289,0.008695474856907397,9,35,811,84,COMPLETE
318,35.351158623145295,2026-04-29 11:59:55.598382,2026-04-29 11:59:59.163937,0 days 00:00:03.565555,53.1660421298794,0.7722481913101782,0.009008204721643837,9,37,807,83,COMPLETE
319,35.460449079891205,2026-04-29 11:59:59.163937,2026-04-29 12:00:02.845726,0 days 00:00:03.681789,53.661490944567504,0.7756026196030603,0.007586731206289741,9,40,803,81,COMPLETE
320,35.939022423438175,2026-04-29 12:00:02.845726,2026-04-29 12:00:06.995171,0 days 00:00:04.149445,52.99809007266145,0.7778825909712005,0.006061397016013819,9,36,805,83,COMPLETE
321,35.30261629587207,2026-04-29 12:00:06.995171,2026-04-29 12:00:10.239385,0 days 00:00:03.244214,55.44552493720671,0.7742851276723394,0.010075473113648021,9,38,804,84,COMPLETE
322,37.902346058697404,2026-04-29 12:00:10.239385,2026-04-29 12:00:14.868716,0 days 00:00:04.629331,52.883636122420114,0.7769730556060049,0.0037330140269552572,9,42,805,84,COMPLETE
323,35.34652993240695,2026-04-29 12:00:14.868716,2026-04-29 12:00:18.273479,0 days 00:00:03.404763,55.766754184541455,0.7864559239584846,0.010238974500000041,9,39,891,84,COMPLETE
324,35.34033895931696,2026-04-29 12:00:18.273479,2026-04-29 12:00:21.757219,0 days 00:00:03.483740,54.087767450890155,0.7928164687870094,0.010118191873616482,9,39,922,83,COMPLETE
325,35.356002888109245,2026-04-29 12:00:21.757219,2026-04-29 12:00:25.128837,0 days 00:00:03.371618,55.760033054741065,0.7901064977530872,0.01042818112719849,9,40,901,85,COMPLETE
326,35.38101781957248,2026-04-29 12:00:25.128837,2026-04-29 12:00:28.662754,0 days 00:00:03.533917,52.432247980526704,0.7905852952294585,0.010143920066042518,9,39,956,80,COMPLETE
327,35.55559557123704,2026-04-29 12:00:28.662754,2026-04-29 12:00:32.230735,0 days 00:00:03.567981,55.92465254510985,0.7838745300034479,0.010113795929986031,9,44,948,85,COMPLETE
328,40.23892863382811,2026-04-29 12:00:32.230735,2026-04-29 12:00:36.050927,0 days 00:00:03.820192,10.666858520842423,0.7919513066776859,0.010124053459933207,9,82,882,82,COMPLETE
329,38.08532017956033,2026-04-29 12:00:36.050927,2026-04-29 12:00:38.103043,0 days 00:00:02.052116,21.50505758080367,0.7726476141528258,0.2111554312831092,9,41,868,86,COMPLETE
330,50.86696119991907,2026-04-29 12:00:38.103043,2026-04-29 12:00:42.971739,0 days 00:00:04.868696,4.885048899381904,0.565152473333779,0.009067888583584576,9,42,915,85,COMPLETE
331,35.39482624757867,2026-04-29 12:00:42.971739,2026-04-29 12:00:46.835914,0 days 00:00:03.864175,55.61270447310611,0.7824659349300338,0.007304768785252576,9,38,842,83,COMPLETE
332,35.349254753529934,2026-04-29 12:00:46.835914,2026-04-29 12:00:50.443885,0 days 00:00:03.607971,51.93824913032122,0.7950659729080978,0.00933391702677096,9,38,923,81,COMPLETE
333,35.740389753751295,2026-04-29 12:00:50.443885,2026-04-29 12:00:51.615385,0 days 00:00:01.171500,51.78530248917995,0.7957375585748064,0.010166303976064264,4,39,937,84,COMPLETE
334,35.366473070915625,2026-04-29 12:00:51.615385,2026-04-29 12:00:55.426601,0 days 00:00:03.811216,51.58447707356899,0.7983906577100887,0.00900360598101036,9,37,979,80,COMPLETE
335,35.30035343368346,2026-04-29 12:00:55.426601,2026-04-29 12:00:58.790639,0 days 00:00:03.364038,55.26999422908725,0.7690078955297518,0.01047481010942548,9,40,924,79,COMPLETE
336,35.4949078782703,2026-04-29 12:00:58.790639,2026-04-29 12:01:02.150166,0 days 00:00:03.359527,52.31095425096589,0.7686610249896716,0.010577097601805127,9,43,937,81,COMPLETE
337,35.263648777313975,2026-04-29 12:01:02.150166,2026-04-29 12:01:05.593081,0 days 00:00:03.442915,55.48866996094423,0.7615646162547364,0.009643100366601364,9,40,923,79,COMPLETE
338,35.437929523164115,2026-04-29 12:01:05.593081,2026-04-29 12:01:09.203600,0 days 00:00:03.610519,51.49278681965324,0.756068918033468,0.010629544390999675,9,41,909,79,COMPLETE
339,35.292119765086376,2026-04-29 12:01:09.203600,2026-04-29 12:01:13.288015,0 days 00:00:04.084415,55.18256939370611,0.7613764844440442,0.009395799563460806,9,40,967,77,COMPLETE
340,35.473561430001475,2026-04-29 12:01:13.288015,2026-04-29 12:01:16.487427,0 days 00:00:03.199412,55.33020536900365,0.7622852871524716,0.009604148437230365,8,43,973,82,COMPLETE
341,35.537400455646385,2026-04-29 12:01:16.487427,2026-04-29 12:01:20.027801,0 days 00:00:03.540374,51.01404469420845,0.7547008496017313,0.009422676054258077,9,46,933,81,COMPLETE
342,35.32786733507258,2026-04-29 12:01:20.027801,2026-04-29 12:01:23.363462,0 days 00:00:03.335661,55.90466279549621,0.741598132418656,0.010120870834985344,9,40,920,77,COMPLETE
343,35.328418548565466,2026-04-29 12:01:23.363462,2026-04-29 12:01:26.725695,0 days 00:00:03.362233,52.5920501625929,0.7660614871862129,0.010732410324647139,9,40,959,76,COMPLETE
344,35.58617393756481,2026-04-29 12:01:26.725695,2026-04-29 12:01:30.005427,0 days 00:00:03.279732,55.74778142204014,0.7449118941347165,0.01062555494393543,9,45,963,77,COMPLETE
345,35.67160438249029,2026-04-29 12:01:30.005427,2026-04-29 12:01:33.051915,0 days 00:00:03.046488,49.20013931375413,0.4355298973257316,0.010513536853065487,9,40,894,78,COMPLETE
346,35.54175988114678,2026-04-29 12:01:33.051915,2026-04-29 12:01:36.102838,0 days 00:00:03.050923,55.961639351609925,0.7623811376992292,0.010549787181071454,8,42,988,77,COMPLETE
347,37.847519354649215,2026-04-29 12:01:36.102838,2026-04-29 12:01:38.016386,0 days 00:00:01.913548,52.344014719579896,0.7670214904764016,0.0963261641564371,9,68,922,76,COMPLETE
348,35.4384978653515,2026-04-29 12:01:38.016386,2026-04-29 12:01:41.537057,0 days 00:00:03.520671,55.73882331117067,0.746898785256994,0.009305904253788353,9,41,961,79,COMPLETE
349,35.679294361369905,2026-04-29 12:01:41.537057,2026-04-29 12:01:44.987666,0 days 00:00:03.450609,48.54511888514356,0.4989401850010051,0.008501261641669332,9,39,926,78,COMPLETE
350,39.342818440670136,2026-04-29 12:01:44.987666,2026-04-29 12:01:50.232775,0 days 00:00:05.245109,55.76227073048785,0.7656500115201913,0.0024518699159947607,9,44,956,75,COMPLETE
351,35.32319908504972,2026-04-29 12:01:50.234778,2026-04-29 12:01:53.497102,0 days 00:00:03.262324,52.14710173693363,0.7743010561217676,0.01073864620199674,9,40,892,79,COMPLETE
352,35.37830545612863,2026-04-29 12:01:53.497102,2026-04-29 12:01:56.745775,0 days 00:00:03.248673,49.36013213360937,0.7556606054572887,0.010700889647954494,9,40,891,79,COMPLETE
353,35.437366264924506,2026-04-29 12:01:56.745775,2026-04-29 12:02:00.136331,0 days 00:00:03.390556,52.88682608633218,0.7789234820526816,0.009768506492482832,9,42,917,77,COMPLETE
354,35.57692303099371,2026-04-29 12:02:00.136331,2026-04-29 12:02:03.534851,0 days 00:00:03.398520,46.2303108649483,0.7694323147434302,0.010636952776798233,9,48,998,79,COMPLETE
355,35.41618558173925,2026-04-29 12:02:03.534851,2026-04-29 12:02:06.955193,0 days 00:00:03.420342,51.612290101479836,0.7399186009051765,0.009629085839554043,9,41,947,74,COMPLETE
356,35.33670534358889,2026-04-29 12:02:06.955193,2026-04-29 12:02:10.238211,0 days 00:00:03.283018,56.067947520166186,0.7532256282385907,0.010891376650649152,9,39,900,82,COMPLETE
357,35.30664372835689,2026-04-29 12:02:10.238211,2026-04-29 12:02:13.904009,0 days 00:00:03.665798,59.86319249629216,0.7536922525351366,0.008207288729384496,9,39,885,81,COMPLETE
358,35.60373571856133,2026-04-29 12:02:13.904009,2026-04-29 12:02:17.916952,0 days 00:00:04.012943,59.990570450484874,0.7440588053575691,0.006655529212852992,9,44,908,82,COMPLETE
359,35.25496472236773,2026-04-29 12:02:17.916952,2026-04-29 12:02:21.468226,0 days 00:00:03.551274,59.808707177727996,0.7532235355801525,0.008491487066250303,9,40,877,80,COMPLETE
360,35.50637696262301,2026-04-29 12:02:21.468226,2026-04-29 12:02:25.082624,0 days 00:00:03.614398,56.36479739782759,0.7475621853134186,0.007691265909336442,9,42,879,76,COMPLETE
361,37.753774372509625,2026-04-29 12:02:25.083130,2026-04-29 12:02:27.056238,0 days 00:00:01.973108,59.907926671140146,0.752748916549973,0.008203313958638518,9,40,344,80,COMPLETE
362,35.75215610145766,2026-04-29 12:02:27.056238,2026-04-29 12:02:31.011829,0 days 00:00:03.955591,49.85043636116741,0.7368377634839959,0.006809657208277517,9,46,933,78,COMPLETE
363,38.78977056195869,2026-04-29 12:02:31.011829,2026-04-29 12:02:35.684285,0 days 00:00:04.672456,16.573161172099002,0.7577819127594142,0.00804409219856265,9,39,895,82,COMPLETE
364,35.476425149977466,2026-04-29 12:02:35.684285,2026-04-29 12:02:38.921613,0 days 00:00:03.237328,53.175787131500144,0.7623969711207296,0.011000732645558379,9,43,915,80,COMPLETE
365,35.30279979567298,2026-04-29 12:02:38.921613,2026-04-29 12:02:42.526824,0 days 00:00:03.605211,56.70989753909045,0.7387456627592183,0.009217496507781501,9,40,973,78,COMPLETE
366,35.43281110778974,2026-04-29 12:02:42.526824,2026-04-29 12:02:46.155930,0 days 00:00:03.629106,56.33304718527803,0.7244762998011249,0.008761664796837897,9,41,979,77,COMPLETE
367,35.64341000679568,2026-04-29 12:02:46.155930,2026-04-29 12:02:50.117465,0 days 00:00:03.961535,48.603507890563634,0.7362122407370405,0.007013739465081832,9,38,875,79,COMPLETE
368,35.7411335575028,2026-04-29 12:02:50.117465,2026-04-29 12:02:54.485518,0 days 00:00:04.368053,52.4810677256882,0.7510146289659597,0.00563590913951929,9,40,950,75,COMPLETE
369,35.42522725676973,2026-04-29 12:02:54.485518,2026-04-29 12:02:58.403749,0 days 00:00:03.918231,59.93480330703769,0.7412753808625084,0.007769899131503621,9,43,969,82,COMPLETE
370,35.33065462365836,2026-04-29 12:02:58.403749,2026-04-29 12:03:02.012194,0 days 00:00:03.608445,56.47896702804486,0.7182720796841358,0.00870655765854421,9,38,906,80,COMPLETE
371,35.44439888589578,2026-04-29 12:03:02.012194,2026-04-29 12:03:04.997231,0 days 00:00:02.985037,44.8503762442766,0.7094882176451297,0.010983031207499966,8,38,908,80,COMPLETE
372,35.463614133430426,2026-04-29 12:03:04.997231,2026-04-29 12:03:08.601183,0 days 00:00:03.603952,52.66407593013921,0.7213289496670401,0.009104310587839939,9,41,938,83,COMPLETE
373,35.30952546139971,2026-04-29 12:03:08.601183,2026-04-29 12:03:11.982002,0 days 00:00:03.380819,56.63707755980558,0.7324245513552604,0.009445339401517927,9,39,894,78,COMPLETE
374,35.319436357633506,2026-04-29 12:03:11.982002,2026-04-29 12:03:15.584490,0 days 00:00:03.602488,56.2107047193464,0.7249716668470909,0.007981040156987867,9,40,868,77,COMPLETE
375,35.69979314632196,2026-04-29 12:03:15.584490,2026-04-29 12:03:19.436114,0 days 00:00:03.851624,59.84582378320586,0.6993247851576953,0.006228548933897109,9,42,876,73,COMPLETE
376,35.37732583059337,2026-04-29 12:03:19.436114,2026-04-29 12:03:23.217392,0 days 00:00:03.781278,56.634304945037655,0.7167189525398958,0.007161724298904225,9,40,894,76,COMPLETE
377,35.57622365460885,2026-04-29 12:03:23.217392,2026-04-29 12:03:26.744466,0 days 00:00:03.527074,55.67494484192358,0.7298925492429398,0.008013575497078484,9,44,862,77,COMPLETE
378,35.31023953799171,2026-04-29 12:03:26.744466,2026-04-29 12:03:30.289929,0 days 00:00:03.545463,59.802075648773055,0.7220504932090616,0.008930203740548186,9,37,867,78,COMPLETE
379,35.34007647029477,2026-04-29 12:03:30.289929,2026-04-29 12:03:33.287328,0 days 00:00:02.997399,59.99692099971003,0.714948781364716,0.009135169497840497,8,37,868,75,COMPLETE
380,59.16487614648884,2026-04-29 12:03:33.287328,2026-04-29 12:03:38.031509,0 days 00:00:04.744181,2.7053646290867377,0.7251578946402308,0.007112865054730923,9,40,887,78,COMPLETE
381,35.600500329362475,2026-04-29 12:03:38.031509,2026-04-29 12:03:41.344650,0 days 00:00:03.313141,49.61337068289844,0.7034232905798806,0.009297014737503235,9,45,862,79,COMPLETE
382,35.363816303484754,2026-04-29 12:03:41.344650,2026-04-29 12:03:45.178115,0 days 00:00:03.833465,56.1142948930012,0.7364018297881154,0.007689041079153126,9,37,891,80,COMPLETE
383,35.53807800919921,2026-04-29 12:03:45.178115,2026-04-29 12:03:48.568886,0 days 00:00:03.390771,51.81302228883982,0.725313702945577,0.008452387358317033,9,42,851,73,COMPLETE
384,35.481454454274065,2026-04-29 12:03:48.568886,2026-04-29 12:03:52.663937,0 days 00:00:04.095051,56.477888077197875,0.7374660588146763,0.006470688926044711,9,39,905,78,COMPLETE
385,35.352925468523566,2026-04-29 12:03:52.663937,2026-04-29 12:03:56.056281,0 days 00:00:03.392344,52.37652617467269,0.7429719851356933,0.009409473198669875,9,37,875,75,COMPLETE
386,35.45553882234591,2026-04-29 12:03:56.056281,2026-04-29 12:03:59.316629,0 days 00:00:03.260348,56.00746008037552,0.7173920473087969,0.010958609210817693,9,41,930,81,COMPLETE
387,35.41133863259105,2026-04-29 12:03:59.316629,2026-04-29 12:04:03.305902,0 days 00:00:03.989273,47.63626721913197,0.7333405037683568,0.008021964930659152,9,39,999,78,COMPLETE
388,35.43827674181224,2026-04-29 12:04:03.305902,2026-04-29 12:04:06.659552,0 days 00:00:03.353650,56.54477062446003,0.7492578208152891,0.009175166618808722,9,43,903,76,COMPLETE
389,35.35539522838077,2026-04-29 12:04:06.659552,2026-04-29 12:04:10.524823,0 days 00:00:03.865271,59.94848905128466,0.7597268244836528,0.007112209262491707,9,37,847,81,COMPLETE
390,35.464746130772696,2026-04-29 12:04:10.524823,2026-04-29 12:04:14.031439,0 days 00:00:03.506616,49.83191745203839,0.712048754814339,0.009743634118948916,9,41,954,79,COMPLETE
391,35.34321366590094,2026-04-29 12:04:14.031439,2026-04-29 12:04:17.200270,0 days 00:00:03.168831,53.876364714049,0.7537731868860635,0.011216455574805854,9,39,888,77,COMPLETE
392,36.72034257448365,2026-04-29 12:04:17.200270,2026-04-29 12:04:19.773486,0 days 00:00:02.573216,53.20008990398933,0.7281505229311788,0.008425441308022643,9,37,462,81,COMPLETE
393,35.755694086028114,2026-04-29 12:04:19.773486,2026-04-29 12:04:22.299635,0 days 00:00:02.526149,56.59377247967225,0.6976717153267324,0.00954697294077982,8,88,867,83,COMPLETE
394,35.67313148197268,2026-04-29 12:04:22.299635,2026-04-29 12:04:26.132640,0 days 00:00:03.833005,50.55353744062648,0.740241415986259,0.007367287909602932,9,45,908,80,COMPLETE
395,35.31850211341036,2026-04-29 12:04:26.132640,2026-04-29 12:04:29.395212,0 days 00:00:03.262572,59.9286231642159,0.762597187923927,0.010925835299161439,9,40,972,74,COMPLETE
396,35.51829712095137,2026-04-29 12:04:29.395212,2026-04-29 12:04:33.571543,0 days 00:00:04.176331,59.784882546003104,0.7639110378362659,0.006076602303715373,9,43,973,73,COMPLETE
397,35.40078807709977,2026-04-29 12:04:33.571543,2026-04-29 12:04:37.214749,0 days 00:00:03.643206,53.15570299860621,0.7665994517156992,0.008503946388701687,9,41,981,71,COMPLETE
398,48.63839448399671,2026-04-29 12:04:37.214749,2026-04-29 12:04:42.476189,0 days 00:00:05.261440,59.67468182590457,0.6333328318506615,0.0010310156037622428,9,36,949,74,COMPLETE
399,35.57587940757772,2026-04-29 12:04:42.476189,2026-04-29 12:04:45.799050,0 days 00:00:03.322861,46.85657948936351,0.7427151551583597,0.00998047469248685,9,54,961,77,COMPLETE
400,37.25468807267046,2026-04-29 12:04:45.799050,2026-04-29 12:04:47.725660,0 days 00:00:01.926610,56.06345223580998,0.7629133086394131,0.07080677374933284,9,47,846,76,COMPLETE
401,35.25767304149644,2026-04-29 12:04:47.727663,2026-04-29 12:04:51.583628,0 days 00:00:03.855965,59.79568515553178,0.722728429153785,0.00783610884159404,9,38,933,78,COMPLETE
402,35.86572240126121,2026-04-29 12:04:51.583628,2026-04-29 12:04:56.034057,0 days 00:00:04.450429,56.74824044363983,0.7215938736832409,0.005215127850005128,9,40,919,78,COMPLETE
403,35.53254027439256,2026-04-29 12:04:56.034057,2026-04-29 12:05:00.068719,0 days 00:00:04.034662,52.56000662489147,0.7202658220938079,0.006696188520759869,9,38,932,75,COMPLETE
404,35.499796658983044,2026-04-29 12:05:00.068719,2026-04-29 12:05:03.853286,0 days 00:00:03.784567,56.363301293543934,0.7069132129689937,0.007788948686910812,9,42,941,79,COMPLETE
405,40.16311966128551,2026-04-29 12:05:03.853286,2026-04-29 12:05:08.837691,0 days 00:00:04.984405,12.669435714676776,0.7346804315571585,0.008046289596098153,9,37,961,76,COMPLETE
406,35.35766291563912,2026-04-29 12:05:08.837691,2026-04-29 12:05:12.559336,0 days 00:00:03.721645,49.7994293550012,0.6948017859823334,0.00879951875303785,9,40,983,78,COMPLETE
407,35.562980111364894,2026-04-29 12:05:12.559336,2026-04-29 12:05:16.345706,0 days 00:00:03.786370,56.95917792860175,0.7488514807652719,0.007634686806171946,9,44,940,80,COMPLETE
408,35.471534673678036,2026-04-29 12:05:16.345706,2026-04-29 12:05:20.299464,0 days 00:00:03.953758,59.63571508239126,0.7329638475048841,0.0064718083291995555,9,38,879,73,COMPLETE
409,35.42296000815675,2026-04-29 12:05:20.299464,2026-04-29 12:05:23.310006,0 days 00:00:03.010542,59.65097838469495,0.7686499090199008,0.010943497556232723,9,42,835,77,COMPLETE
410,36.22192305745357,2026-04-29 12:05:23.310006,2026-04-29 12:05:24.186323,0 days 00:00:00.876317,52.58886323556398,0.7460981364907949,0.008905438832992071,3,36,924,84,COMPLETE
411,35.42295429914514,2026-04-29 12:05:24.186323,2026-04-29 12:05:27.136566,0 days 00:00:02.950243,52.496666239514546,0.7548059434364567,0.01001030222507202,8,39,854,81,COMPLETE
412,35.50369411305634,2026-04-29 12:05:27.152196,2026-04-29 12:05:31.242308,0 days 00:00:04.090112,59.97608703029813,0.7085190920928531,0.007000743006403625,9,41,967,79,COMPLETE
413,35.380588116413854,2026-04-29 12:05:31.242308,2026-04-29 12:05:34.370388,0 days 00:00:03.128080,48.052791767114634,0.7258904457867515,0.011267749561094557,9,36,861,75,COMPLETE
414,35.30075309022554,2026-04-29 12:05:34.370388,2026-04-29 12:05:38.194842,0 days 00:00:03.824454,53.98494746069803,0.7671190695517148,0.00826567264074825,9,40,915,86,COMPLETE
415,35.942647664305845,2026-04-29 12:05:38.194842,2026-04-29 12:05:42.800651,0 days 00:00:04.605809,46.1362760747336,0.7694371028091489,0.00596431478380798,9,44,994,86,COMPLETE
416,35.39669195716561,2026-04-29 12:05:42.800651,2026-04-29 12:05:46.789557,0 days 00:00:03.988906,50.62009554852842,0.7612323468429084,0.007688656099329571,9,40,936,85,COMPLETE
417,35.83005629986659,2026-04-29 12:05:46.789557,2026-04-29 12:05:49.342991,0 days 00:00:02.553434,54.21716717226931,0.7730892218985675,0.010054613306416582,9,42,508,87,COMPLETE
418,35.51827903598547,2026-04-29 12:05:49.342991,2026-04-29 12:05:53.184389,0 days 00:00:03.841398,53.63908508137232,0.75387162264868,0.007112867572538937,9,40,834,83,COMPLETE
419,45.013135158895935,2026-04-29 12:05:53.184389,2026-04-29 12:05:58.270973,0 days 00:00:05.086584,8.326645640146166,0.7409673227429525,0.00841306052673636,9,38,886,87,COMPLETE
420,35.57217904461432,2026-04-29 12:05:58.270973,2026-04-29 12:06:01.810150,0 days 00:00:03.539177,43.679783233829575,0.7631738278042167,0.009549158971922739,9,46,925,82,COMPLETE
421,35.48419552354203,2026-04-29 12:06:01.810150,2026-04-29 12:06:05.174388,0 days 00:00:03.364238,51.05060785368424,0.7692359309071863,0.011276048202556148,9,43,955,85,COMPLETE
422,38.06451524884914,2026-04-29 12:06:05.174388,2026-04-29 12:06:09.270154,0 days 00:00:04.095766,18.868918247232564,0.7499186459751565,0.00839886973979576,9,36,866,70,COMPLETE
423,35.323486131460704,2026-04-29 12:06:09.270154,2026-04-29 12:06:12.661035,0 days 00:00:03.390881,59.61063921675476,0.7578353400129327,0.007605272008091456,8,40,915,77,COMPLETE
424,35.471193452469905,2026-04-29 12:06:12.661035,2026-04-29 12:06:15.640619,0 days 00:00:02.979584,56.135477575473395,0.7771463104424308,0.009836117940871091,8,41,915,75,COMPLETE
425,35.41265895312857,2026-04-29 12:06:15.640619,2026-04-29 12:06:18.605585,0 days 00:00:02.964966,48.63108632345552,0.7377574982104577,0.011117848621175546,8,39,948,72,COMPLETE
426,35.57329464677569,2026-04-29 12:06:18.605585,2026-04-29 12:06:22.153162,0 days 00:00:03.547577,59.99087300453778,0.750980715742077,0.006664983741680096,8,43,897,78,COMPLETE
427,35.24477372698282,2026-04-29 12:06:22.153162,2026-04-29 12:06:25.762755,0 days 00:00:03.609593,59.96250921401762,0.7733268704526309,0.009069734227624547,9,40,974,76,COMPLETE
428,35.47889972703311,2026-04-29 12:06:25.762755,2026-04-29 12:06:29.530021,0 days 00:00:03.767266,59.81222195861272,0.7748555372561016,0.007814501122851272,9,45,977,77,COMPLETE
429,35.53461598343746,2026-04-29 12:06:29.530021,2026-04-29 12:06:32.803629,0 days 00:00:03.273608,55.964142840526435,0.7341190100826379,0.008807887725814334,9,50,883,74,COMPLETE
430,38.98130996142562,2026-04-29 12:06:32.803629,2026-04-29 12:06:35.311899,0 days 00:00:02.508270,55.86265258744047,0.7570449907409942,0.005731305592501045,9,41,432,80,COMPLETE
