number,value,datetime_start,datetime_complete,duration,params_alpha,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,state
134,35.30202131977912,2026-05-05 13:33:30.050887,2026-05-05 13:33:31.839551,0 days 00:00:01.788664,88.76932937963859,0.8579057028792078,0.01928516897481628,9,28,292,62,COMPLETE
135,35.25595332443321,2026-05-05 13:33:31.839551,2026-05-05 13:33:33.603308,0 days 00:00:01.763757,90.67498649764119,0.8549041579478754,0.01933117991439079,9,28,298,63,COMPLETE
136,35.305599452945174,2026-05-05 13:33:33.603308,2026-05-05 13:33:35.484230,0 days 00:00:01.880922,92.01218201538228,0.8561874556848448,0.017546419177867346,9,28,302,63,COMPLETE
137,35.21184773397774,2026-05-05 13:33:35.484230,2026-05-05 13:33:37.311355,0 days 00:00:01.827125,92.24841266556588,0.8615584011283798,0.019358181833770007,9,28,312,62,COMPLETE
138,35.376829958078275,2026-05-05 13:33:37.311355,2026-05-05 13:33:39.102891,0 days 00:00:01.791536,91.09893829907172,0.8537661640997161,0.019920294359824647,9,24,296,56,COMPLETE
139,35.88123340279408,2026-05-05 13:33:39.102891,2026-05-05 13:33:40.647282,0 days 00:00:01.544391,96.18601771492428,0.8300819009507663,0.01986331928519022,9,18,230,61,COMPLETE
140,35.36359583023598,2026-05-05 13:33:40.648281,2026-05-05 13:33:42.435974,0 days 00:00:01.787693,88.63783231062054,0.8535133639028217,0.016682468121167672,9,28,311,53,COMPLETE
141,35.3536598761678,2026-05-05 13:33:42.435974,2026-05-05 13:33:44.531924,0 days 00:00:02.095950,92.1974613575828,0.867666180356328,0.01829522427422556,9,28,339,64,COMPLETE
142,35.51794989595352,2026-05-05 13:33:44.532987,2026-05-05 13:33:46.220377,0 days 00:00:01.687390,92.49264222473528,0.8769614315295818,0.018779245154818144,9,23,237,64,COMPLETE
143,35.67307946240906,2026-05-05 13:33:46.220377,2026-05-05 13:33:47.400826,0 days 00:00:01.180449,97.40713152599588,0.8318479135418315,0.020734781589790554,9,29,180,58,COMPLETE
144,35.66400572519696,2026-05-05 13:33:47.400826,2026-05-05 13:33:49.477075,0 days 00:00:02.076249,104.52519317199607,0.852879953330017,0.0176818349507123,9,20,349,62,COMPLETE
145,35.72144123161543,2026-05-05 13:33:49.477075,2026-05-05 13:33:51.296356,0 days 00:00:01.819281,84.89446735222795,0.8657956612438434,0.03280073345410652,9,24,407,59,COMPLETE
146,35.47345181226818,2026-05-05 13:33:51.311361,2026-05-05 13:33:52.723795,0 days 00:00:01.412434,88.27198177475138,0.8409468761755557,0.028223962142643482,9,31,293,54,COMPLETE
147,35.43180784403562,2026-05-05 13:33:52.724796,2026-05-05 13:33:54.136468,0 days 00:00:01.411672,85.2401610301701,0.8818002942843831,0.02268046338167619,9,28,209,64,COMPLETE
148,35.25256426746512,2026-05-05 13:33:54.136468,2026-05-05 13:33:56.046018,0 days 00:00:01.909550,92.8081608303564,0.8675669322733452,0.016433914353769476,9,31,322,58,COMPLETE
149,35.35286664704772,2026-05-05 13:33:56.046018,2026-05-05 13:33:57.695775,0 days 00:00:01.649757,94.95392985637763,0.8232544925978091,0.016941672183665945,9,31,304,49,COMPLETE
150,35.50751776617199,2026-05-05 13:33:57.696776,2026-05-05 13:33:59.851241,0 days 00:00:02.154465,89.17514147772208,0.8479593150698618,0.02120052024551569,9,23,430,60,COMPLETE
151,35.402096342422695,2026-05-05 13:33:59.851241,2026-05-05 13:34:01.510827,0 days 00:00:01.659586,94.0926778839652,0.8227084834540358,0.015853403867179358,9,31,314,46,COMPLETE
152,35.42365197917463,2026-05-05 13:34:01.511877,2026-05-05 13:34:03.239885,0 days 00:00:01.728008,99.34282263150278,0.8607054453529868,0.01674963967965411,9,25,277,56,COMPLETE
153,35.211790445875366,2026-05-05 13:34:03.239885,2026-05-05 13:34:05.250491,0 days 00:00:02.010606,87.47493766886075,0.8916887105938185,0.01954574383420049,9,30,386,58,COMPLETE
154,35.37630235340821,2026-05-05 13:34:05.253562,2026-05-05 13:34:07.357627,0 days 00:00:02.104065,83.1037366434964,0.8865571105971763,0.019948489076707022,9,28,379,61,COMPLETE
155,35.23261123975233,2026-05-05 13:34:07.357627,2026-05-05 13:34:08.788063,0 days 00:00:01.430436,87.08097854279472,0.9026794809318287,0.02524327047921658,9,30,251,57,COMPLETE
156,35.61564177949003,2026-05-05 13:34:08.794067,2026-05-05 13:34:09.857417,0 days 00:00:01.063350,86.76732256775064,0.9276936337153608,0.024436619924946987,9,30,159,58,COMPLETE
157,35.32761205607851,2026-05-05 13:34:09.857417,2026-05-05 13:34:11.260073,0 days 00:00:01.402656,90.17361252546603,0.9138041030049503,0.027768521962906703,9,26,264,55,COMPLETE
158,35.36180150111186,2026-05-05 13:34:11.260073,2026-05-05 13:34:12.690504,0 days 00:00:01.430431,91.46820552945434,0.9114612294186478,0.026975024289533082,9,21,246,54,COMPLETE
159,35.43151917326058,2026-05-05 13:34:12.690504,2026-05-05 13:34:13.851585,0 days 00:00:01.161081,89.26291724276038,0.8986072653601288,0.04182513016703788,10,25,218,57,COMPLETE
160,35.47627160077337,2026-05-05 13:34:13.851957,2026-05-05 13:34:15.124342,0 days 00:00:01.272385,86.71397599924971,0.9423670561664987,0.03456562730758416,9,32,274,52,COMPLETE
161,35.370357571262595,2026-05-05 13:34:15.124342,2026-05-05 13:34:17.184244,0 days 00:00:02.059902,96.9598674307698,0.8702328474533866,0.022107136674938584,9,27,401,67,COMPLETE
162,35.8400283131676,2026-05-05 13:34:17.185647,2026-05-05 13:34:18.893445,0 days 00:00:01.707798,25.2807004152341,0.839840809549335,0.028590511005053457,9,30,345,50,COMPLETE
163,35.2460682647215,2026-05-05 13:34:18.893445,2026-05-05 13:34:20.773186,0 days 00:00:01.879741,91.86569554423646,0.8744883040990937,0.023863900659406575,9,26,379,60,COMPLETE
164,35.6571773666719,2026-05-05 13:34:20.773186,2026-05-05 13:34:23.002187,0 days 00:00:02.229001,92.81053776472105,0.9186055437778627,0.023964362074429816,9,23,473,59,COMPLETE
165,35.80980154956117,2026-05-05 13:34:23.002187,2026-05-05 13:34:24.595212,0 days 00:00:01.593025,102.72456709029045,0.8942739463765541,0.021117840372373416,9,16,256,55,COMPLETE
166,36.07929652320239,2026-05-05 13:34:24.595212,2026-05-05 13:34:26.437532,0 days 00:00:01.842320,90.02019825178454,0.8417010196501158,0.04647414924789716,9,25,441,61,COMPLETE
167,35.435452772169214,2026-05-05 13:34:26.437532,2026-05-05 13:34:28.399642,0 days 00:00:01.962110,85.35920695311191,0.8755616948541026,0.01585450379638955,9,29,290,66,COMPLETE
168,35.45040011611432,2026-05-05 13:34:28.399642,2026-05-05 13:34:30.221431,0 days 00:00:01.821789,88.13636592899874,0.8996259169109133,0.031016684510123856,10,33,389,60,COMPLETE
169,36.419762847881934,2026-05-05 13:34:30.232209,2026-05-05 13:34:31.086001,0 days 00:00:00.853792,84.03815774071887,0.8865793879340377,0.02297293903790221,9,71,137,57,COMPLETE
170,35.305618339138576,2026-05-05 13:34:31.086692,2026-05-05 13:34:32.730588,0 days 00:00:01.643896,92.17384499300903,0.8749773410163407,0.02604667672078063,9,30,326,63,COMPLETE
171,57.542370071687095,2026-05-05 13:34:32.730588,2026-05-05 13:34:35.313713,0 days 00:00:02.583125,93.23254762756198,0.8763082550187216,0.001016120369467902,9,26,323,65,COMPLETE
172,35.62552472800427,2026-05-05 13:34:35.313713,2026-05-05 13:34:36.751154,0 days 00:00:01.437441,96.76412978703343,0.8498801960676536,0.02590501662647031,9,83,358,62,COMPLETE
173,35.321168301384354,2026-05-05 13:34:36.751154,2026-05-05 13:34:38.341259,0 days 00:00:01.590105,90.96468923600112,0.8332182313857276,0.0198326839625746,9,29,271,58,COMPLETE
174,35.51171505025604,2026-05-05 13:34:38.341259,2026-05-05 13:34:39.682591,0 days 00:00:01.341332,90.7110788627367,0.8359066765090721,0.02118909036184473,9,30,210,58,COMPLETE
175,35.42229845415084,2026-05-05 13:34:39.683246,2026-05-05 13:34:40.898412,0 days 00:00:01.215166,87.89051093942993,0.8726642597871749,0.036942303138874574,9,32,255,60,COMPLETE
176,35.405017135125014,2026-05-05 13:34:40.899450,2026-05-05 13:34:42.450162,0 days 00:00:01.550712,93.59039227279634,0.8515332051740238,0.02867416174390642,9,26,306,62,COMPLETE
177,35.3214075509254,2026-05-05 13:34:42.451162,2026-05-05 13:34:44.222747,0 days 00:00:01.771585,95.9044360868951,0.9722738970401371,0.01894924158601619,9,29,278,55,COMPLETE
178,35.28962393923418,2026-05-05 13:34:44.222747,2026-05-05 13:34:45.854551,0 days 00:00:01.631804,98.38180209185535,0.9382316276448888,0.019531132883993402,9,29,276,55,COMPLETE
179,38.301195553345984,2026-05-05 13:34:45.854551,2026-05-05 13:34:46.598164,0 days 00:00:00.743613,99.30904984176257,0.9812776929924095,0.01937226488654079,9,29,101,52,COMPLETE
180,35.27401859186726,2026-05-05 13:34:46.598164,2026-05-05 13:34:48.137263,0 days 00:00:01.539099,106.14088827364326,0.9911713172007002,0.02380065020857275,9,34,292,48,COMPLETE
181,35.243610451784335,2026-05-05 13:34:48.138266,2026-05-05 13:34:49.625059,0 days 00:00:01.486793,106.62918570153616,0.9604738471937633,0.023064715928303,9,32,289,49,COMPLETE
182,35.3315798207578,2026-05-05 13:34:49.625059,2026-05-05 13:34:51.194415,0 days 00:00:01.569356,103.07827388169723,0.9395535754761587,0.023895821948469172,9,31,332,49,COMPLETE
183,35.29575541724343,2026-05-05 13:34:51.194415,2026-05-05 13:34:52.861967,0 days 00:00:01.667552,107.06120633609463,0.9952587135225622,0.021610184016319263,9,34,291,63,COMPLETE
184,35.34841804965884,2026-05-05 13:34:52.862967,2026-05-05 13:34:54.395556,0 days 00:00:01.532589,109.40074187891156,0.9995745978556911,0.025277125195279863,9,34,234,67,COMPLETE
185,35.38983175094332,2026-05-05 13:34:54.395556,2026-05-05 13:34:56.183201,0 days 00:00:01.787645,107.02891398288511,0.9553109384308862,0.021985724785369476,9,34,315,64,COMPLETE
186,35.320695596783324,2026-05-05 13:34:56.184203,2026-05-05 13:34:58.030714,0 days 00:00:01.846511,107.09115935130782,0.9990433107634955,0.017419717851052348,9,33,371,47,COMPLETE
187,35.30415326798727,2026-05-05 13:34:58.031714,2026-05-05 13:34:59.846494,0 days 00:00:01.814780,98.8607346876815,0.9673422276719318,0.022586880186602435,9,32,335,63,COMPLETE
188,35.430365326114284,2026-05-05 13:34:59.846494,2026-05-05 13:35:01.346437,0 days 00:00:01.499943,100.93494778969458,0.9694571620541264,0.024404051897405032,9,32,337,42,COMPLETE
189,35.69941588820656,2026-05-05 13:35:01.346437,2026-05-05 13:35:01.971314,0 days 00:00:00.624877,98.52642856370888,0.965579288988819,0.03173920299778566,4,31,362,69,COMPLETE
190,36.81064278463414,2026-05-05 13:35:01.971314,2026-05-05 13:35:03.068526,0 days 00:00:01.097212,105.35364068736256,0.9884038837529583,0.12310266023796941,9,34,301,63,COMPLETE
191,35.26234662677987,2026-05-05 13:35:03.068526,2026-05-05 13:35:04.789176,0 days 00:00:01.720650,102.26889294878531,0.9880014983119562,0.020330743386024797,9,29,292,60,COMPLETE
192,35.278898777298025,2026-05-05 13:35:04.789176,2026-05-05 13:35:06.553769,0 days 00:00:01.764593,102.01165661714764,0.9564653908060579,0.021843835885667927,9,30,328,60,COMPLETE
193,35.27088109064785,2026-05-05 13:35:06.553769,2026-05-05 13:35:08.047263,0 days 00:00:01.493494,101.77448474864721,0.9615438704838026,0.022047512156046927,9,35,253,60,COMPLETE
194,35.410679705680934,2026-05-05 13:35:08.047263,2026-05-05 13:35:09.338830,0 days 00:00:01.291567,103.2011686508609,0.9852394781640545,0.02268735665348556,9,35,199,59,COMPLETE
195,35.31495028833545,2026-05-05 13:35:09.338830,2026-05-05 13:35:10.859517,0 days 00:00:01.520687,108.71235580737256,0.9513301100254681,0.021769022337590253,9,32,239,65,COMPLETE
196,35.62477487795182,2026-05-05 13:35:10.859517,2026-05-05 13:35:11.665045,0 days 00:00:00.805528,100.4542821787304,0.9603044810996065,0.02522903672229132,5,30,326,60,COMPLETE
197,36.139445489324395,2026-05-05 13:35:11.665045,2026-05-05 13:35:13.183883,0 days 00:00:01.518838,27.020277440507353,0.9371121475385424,0.02970331282796173,9,35,265,57,COMPLETE
198,35.29295979457028,2026-05-05 13:35:13.183883,2026-05-05 13:35:14.758109,0 days 00:00:01.574226,102.47454791608527,0.9810266137083518,0.02115326425126924,9,31,291,53,COMPLETE
199,35.39878280084504,2026-05-05 13:35:14.758109,2026-05-05 13:35:16.504924,0 days 00:00:01.746815,101.542791577669,0.9764812895884696,0.01632330074447252,9,32,289,53,COMPLETE
200,35.353599385839516,2026-05-05 13:35:16.504924,2026-05-05 13:35:17.824295,0 days 00:00:01.319371,105.22693548632797,0.9859665258224236,0.02137657832924969,9,35,227,51,COMPLETE
201,35.216961265823734,2026-05-05 13:35:17.824295,2026-05-05 13:35:19.328016,0 days 00:00:01.503721,97.3950186533229,0.9542839548397476,0.02467111941875412,9,30,313,48,COMPLETE
202,35.232779183719536,2026-05-05 13:35:19.329016,2026-05-05 13:35:20.837967,0 days 00:00:01.508951,98.58775779456082,0.9552503959205518,0.021039441451135687,9,30,295,47,COMPLETE
203,35.32886575160388,2026-05-05 13:35:20.837967,2026-05-05 13:35:22.168257,0 days 00:00:01.330290,97.19150404937139,0.9605143459550964,0.020966992060678792,9,32,255,43,COMPLETE
204,35.28911255414182,2026-05-05 13:35:22.169257,2026-05-05 13:35:23.587750,0 days 00:00:01.418493,103.59317606034857,0.9321059727928391,0.02336393845128978,9,30,291,47,COMPLETE
205,35.41764657560826,2026-05-05 13:35:23.587750,2026-05-05 13:35:24.969532,0 days 00:00:01.381782,106.18422361455127,0.9555919493576577,0.026884088415663334,9,30,285,49,COMPLETE
206,35.4612818272362,2026-05-05 13:35:24.969532,2026-05-05 13:35:26.237420,0 days 00:00:01.267888,109.72616413577123,0.9321729434836586,0.020085819404235546,9,24,247,40,COMPLETE
207,35.319750888859645,2026-05-05 13:35:26.238419,2026-05-05 13:35:27.710304,0 days 00:00:01.471885,103.56453862592709,0.9926394852022249,0.024547585215606234,9,27,298,47,COMPLETE
208,35.340239999123675,2026-05-05 13:35:27.711305,2026-05-05 13:35:29.524710,0 days 00:00:01.813405,101.46984574309838,0.9814764846719148,0.018045764957642554,9,29,359,47,COMPLETE
209,35.38448229985031,2026-05-05 13:35:29.524710,2026-05-05 13:35:30.621855,0 days 00:00:01.097145,95.28411646041404,0.9436723307744473,0.022724460535251213,9,30,195,44,COMPLETE
210,35.532357655065674,2026-05-05 13:35:30.621855,2026-05-05 13:35:32.292274,0 days 00:00:01.670419,105.27215711149906,0.9714014425451237,0.015516418077813034,9,27,275,50,COMPLETE
211,35.30819809146742,2026-05-05 13:35:32.293274,2026-05-05 13:35:33.961845,0 days 00:00:01.668571,97.93807640015802,0.9669220281169186,0.0228693158998966,9,33,335,54,COMPLETE
212,35.289768189901295,2026-05-05 13:35:33.961845,2026-05-05 13:35:35.670095,0 days 00:00:01.708250,100.32625472607381,0.9753536382559912,0.02025433374208004,9,31,311,56,COMPLETE
213,35.28686120091167,2026-05-05 13:35:35.670095,2026-05-05 13:35:37.438892,0 days 00:00:01.768797,102.62692466913116,0.9517062255125499,0.019660183684967494,9,31,310,57,COMPLETE
214,35.35826972623598,2026-05-05 13:35:37.439891,2026-05-05 13:35:39.153016,0 days 00:00:01.713125,101.0559074076126,0.9445082099863946,0.01995766890010213,9,35,319,56,COMPLETE
215,35.53717358403509,2026-05-05 13:35:39.154016,2026-05-05 13:35:40.799529,0 days 00:00:01.645513,103.41985186714874,0.9285078515471347,0.028147342053719125,9,31,374,52,COMPLETE
216,35.32686658446177,2026-05-05 13:35:40.800529,2026-05-05 13:35:42.234477,0 days 00:00:01.433948,99.82206876219918,0.9586711558336669,0.02507653864354715,9,33,262,57,COMPLETE
217,35.313558614384185,2026-05-05 13:35:42.234477,2026-05-05 13:35:44.039283,0 days 00:00:01.804806,107.0045133959358,0.9777433661766994,0.017373434173295264,9,30,315,54,COMPLETE
218,35.44869115622207,2026-05-05 13:35:44.040325,2026-05-05 13:35:45.301294,0 days 00:00:01.260969,109.84572690318211,0.9518087711429638,0.02013737743618851,9,28,221,48,COMPLETE
219,35.325007953446715,2026-05-05 13:35:45.301294,2026-05-05 13:35:46.981682,0 days 00:00:01.680388,95.56030166515065,0.9203970404717878,0.021512782485613818,9,31,354,45,COMPLETE
220,35.481225102466354,2026-05-05 13:35:46.981682,2026-05-05 13:35:48.823430,0 days 00:00:01.841748,103.21901615920913,0.9939568255468633,0.015557538945728188,9,25,283,56,COMPLETE
221,35.2993302599945,2026-05-05 13:35:48.823430,2026-05-05 13:35:50.625798,0 days 00:00:01.802368,98.22283548045009,0.9832912422532304,0.018748126381545313,9,29,304,59,COMPLETE
222,35.34158280513468,2026-05-05 13:35:50.625798,2026-05-05 13:35:52.502099,0 days 00:00:01.876301,97.98001950745326,0.9778403354005879,0.01812090694000376,9,29,307,60,COMPLETE
223,35.23883441655633,2026-05-05 13:35:52.502099,2026-05-05 13:35:53.932507,0 days 00:00:01.430408,100.63168766862907,0.9509260765206725,0.02392465245681035,9,33,249,58,COMPLETE
224,35.273414967835535,2026-05-05 13:35:53.932507,2026-05-05 13:35:55.314390,0 days 00:00:01.381883,102.09569557367651,0.9527363481922735,0.023899878471480323,9,34,244,57,COMPLETE
225,35.25662430829664,2026-05-05 13:35:55.314390,2026-05-05 13:35:56.605924,0 days 00:00:01.291534,101.71282361103191,0.9497621641870054,0.026453418889501208,9,36,233,58,COMPLETE
226,35.26121438179227,2026-05-05 13:35:56.605924,2026-05-05 13:35:57.821181,0 days 00:00:01.215257,102.31610248168984,0.948415242102797,0.02946203123582785,9,36,234,58,COMPLETE
227,35.44383923339658,2026-05-05 13:35:57.821181,2026-05-05 13:35:58.869675,0 days 00:00:01.048494,100.82917098064677,0.9496081797066902,0.027819775431079965,9,35,156,58,COMPLETE
228,35.31748026993548,2026-05-05 13:35:58.869675,2026-05-05 13:36:00.041553,0 days 00:00:01.171878,95.51224527509017,0.9349062602794491,0.031342027370846764,9,37,228,56,COMPLETE
229,35.326243784313604,2026-05-05 13:36:00.042553,2026-05-05 13:36:01.237488,0 days 00:00:01.194935,103.9218824121907,0.937366730328571,0.025813727626874273,9,36,196,58,COMPLETE
230,35.404428781479126,2026-05-05 13:36:01.237488,2026-05-05 13:36:02.441828,0 days 00:00:01.204340,99.68895367564326,0.9490207902549983,0.03346721877304879,9,34,245,59,COMPLETE
231,35.21140395267359,2026-05-05 13:36:02.441828,2026-05-05 13:36:03.836574,0 days 00:00:01.394746,102.24336730338105,0.962572790552545,0.024359363107969382,9,32,253,54,COMPLETE
232,35.324948349292825,2026-05-05 13:36:03.838574,2026-05-05 13:36:05.252796,0 days 00:00:01.414222,104.64865260614859,0.9597264125356608,0.025537435923752894,9,33,249,55,COMPLETE
233,35.2762772263807,2026-05-05 13:36:05.253796,2026-05-05 13:36:06.312324,0 days 00:00:01.058528,94.03591588402594,0.9229376923239417,0.029330669986640665,9,32,179,51,COMPLETE
234,35.3916092736089,2026-05-05 13:36:06.312324,2026-05-05 13:36:07.280509,0 days 00:00:00.968185,94.01121939435178,0.9176855969837501,0.029099324387144875,9,36,160,51,COMPLETE
235,35.30331716631706,2026-05-05 13:36:07.281544,2026-05-05 13:36:08.369911,0 days 00:00:01.088367,96.2027873954079,0.9265190931257505,0.02992571241533299,9,33,204,51,COMPLETE
236,35.496726027849505,2026-05-05 13:36:08.369911,2026-05-05 13:36:09.570173,0 days 00:00:01.200262,105.76852399993841,0.9074175009202026,0.023982189461546368,9,32,182,60,COMPLETE
237,35.365437090509516,2026-05-05 13:36:09.570173,2026-05-05 13:36:10.663419,0 days 00:00:01.093246,98.11040780539913,0.9454126992661669,0.03572157907365132,9,36,219,53,COMPLETE
238,35.18452207409855,2026-05-05 13:36:10.664418,2026-05-05 13:36:12.104692,0 days 00:00:01.440274,94.52414130226698,0.9297316495827536,0.023656340879243058,9,30,250,57,COMPLETE
239,35.26766852694313,2026-05-05 13:36:12.104692,2026-05-05 13:36:13.532257,0 days 00:00:01.427565,93.57829547264554,0.9568278814333372,0.02697544483841709,9,32,246,58,COMPLETE
240,35.37442275195313,2026-05-05 13:36:13.532257,2026-05-05 13:36:14.875335,0 days 00:00:01.343078,94.12299449466913,0.9615023586376145,0.027533178027966048,9,34,250,58,COMPLETE
241,35.29177976736521,2026-05-05 13:36:14.875335,2026-05-05 13:36:16.278000,0 days 00:00:01.402665,93.00762570533803,0.9529699396528906,0.02377506277167899,9,32,230,57,COMPLETE
242,35.458717302511445,2026-05-05 13:36:16.278000,2026-05-05 13:36:17.507097,0 days 00:00:01.229097,101.75818922658814,0.9239709316617817,0.03185029012730983,9,31,267,48,COMPLETE
243,35.30180660495669,2026-05-05 13:36:17.507097,2026-05-05 13:36:18.652838,0 days 00:00:01.145741,95.52072081375108,0.9354138126077259,0.026760033919656825,9,30,170,60,COMPLETE
244,36.198963678638904,2026-05-05 13:36:18.652838,2026-05-05 13:36:20.124956,0 days 00:00:01.472118,35.401635861837214,0.9621918430923299,0.023636327859128406,9,27,259,45,COMPLETE
245,35.306368512666054,2026-05-05 13:36:20.124956,2026-05-05 13:36:21.354023,0 days 00:00:01.229067,102.69498231129107,0.9462690977732492,0.02589961901112556,9,33,210,58,COMPLETE
246,35.355432013898955,2026-05-05 13:36:21.354023,2026-05-05 13:36:22.499752,0 days 00:00:01.145729,91.49968412130372,0.9017977452228544,0.030115454791972134,9,62,233,61,COMPLETE
247,35.254957580326014,2026-05-05 13:36:22.500753,2026-05-05 13:36:23.912200,0 days 00:00:01.411447,107.16378612448432,0.9688476442837833,0.023863305757483397,9,38,270,54,COMPLETE
248,36.81196614510657,2026-05-05 13:36:23.912200,2026-05-05 13:36:28.124254,0 days 00:00:04.212054,105.84931204407688,0.9710502700953129,0.03786722663575305,9,38,1331,54,COMPLETE
249,35.480588621630446,2026-05-05 13:36:28.124254,2026-05-05 13:36:29.075573,0 days 00:00:00.951319,107.8198820542349,0.9683743075605263,0.023307661852984208,6,37,260,57,COMPLETE
250,35.335544693333844,2026-05-05 13:36:29.075573,2026-05-05 13:36:30.662325,0 days 00:00:01.586752,97.42976762357343,0.9565659924738347,0.02662789684837081,9,35,328,60,COMPLETE
251,35.59064950621645,2026-05-05 13:36:30.662325,2026-05-05 13:36:31.547591,0 days 00:00:00.885266,93.87549375820541,0.9490762352888347,0.03049345949862103,9,34,134,56,COMPLETE
252,35.262927347183336,2026-05-05 13:36:31.547591,2026-05-05 13:36:32.982651,0 days 00:00:01.435060,99.09633026337356,0.9659270097934698,0.023157287023236505,9,32,270,50,COMPLETE
253,56.824770660721356,2026-05-05 13:36:32.982651,2026-05-05 13:36:34.366846,0 days 00:00:01.384195,99.78768147125777,0.967138954483153,0.0016519720047361748,9,40,208,50,COMPLETE
254,35.26002273843158,2026-05-05 13:36:34.366846,2026-05-05 13:36:35.769515,0 days 00:00:01.402669,92.34297906616153,0.9168439089786474,0.02342189241395176,9,36,266,53,COMPLETE
255,35.2768677370435,2026-05-05 13:36:35.769515,2026-05-05 13:36:37.040241,0 days 00:00:01.270726,90.31805210486252,0.889848848337529,0.02756592606458154,10,37,236,52,COMPLETE
256,35.28415792118655,2026-05-05 13:36:37.040241,2026-05-05 13:36:38.163077,0 days 00:00:01.122836,92.85113420349944,0.8934145431027233,0.033921627653966696,9,38,234,52,COMPLETE
257,35.29935522500629,2026-05-05 13:36:38.163077,2026-05-05 13:36:39.217448,0 days 00:00:01.054371,95.7796679998536,0.9168587239413496,0.027493227342981017,10,37,182,49,COMPLETE
258,35.171735943249566,2026-05-05 13:36:39.218448,2026-05-05 13:36:40.578557,0 days 00:00:01.360109,90.4337811162881,0.9060416809602829,0.02526625347240607,9,40,266,54,COMPLETE
259,35.310114000950996,2026-05-05 13:36:40.580556,2026-05-05 13:36:41.998173,0 days 00:00:01.417617,90.78408915906817,0.9104214083189396,0.024309347392543056,9,40,260,54,COMPLETE
260,35.81573690148758,2026-05-05 13:36:41.998173,2026-05-05 13:36:43.570548,0 days 00:00:01.572375,40.04874295953184,0.9285604607361377,0.023926652618635823,9,35,271,51,COMPLETE
261,35.306588673243674,2026-05-05 13:36:43.570548,2026-05-05 13:36:44.703132,0 days 00:00:01.132584,94.20580586267074,0.9024711454136998,0.030275565344219744,9,36,212,54,COMPLETE
262,35.34245532167635,2026-05-05 13:36:44.704130,2026-05-05 13:36:46.096303,0 days 00:00:01.392173,96.96280370114353,0.9347327208732599,0.022181691955353057,9,41,273,49,COMPLETE
263,35.347279573948924,2026-05-05 13:36:46.096303,2026-05-05 13:36:47.406366,0 days 00:00:01.310063,109.75487412569429,0.9193732980509753,0.02565149328842775,9,33,246,53,COMPLETE
264,35.29308391598287,2026-05-05 13:36:47.406366,2026-05-05 13:36:48.961827,0 days 00:00:01.555461,86.19294934073505,0.9704114352626819,0.021905115068612997,9,34,279,55,COMPLETE
265,35.21096752452428,2026-05-05 13:36:48.962950,2026-05-05 13:36:50.024444,0 days 00:00:01.061494,92.39930765361744,0.9417153799769152,0.03310849687636536,9,38,195,59,COMPLETE
266,35.586746028338055,2026-05-05 13:36:50.025300,2026-05-05 13:36:51.184943,0 days 00:00:01.159643,91.49444243669595,0.9397684838142816,0.03299597956201017,9,52,244,59,COMPLETE
267,35.275863710115644,2026-05-05 13:36:51.184943,2026-05-05 13:36:52.483456,0 days 00:00:01.298513,99.92881748915045,0.9842447287493225,0.025399669533901176,9,38,218,61,COMPLETE
268,35.21310302263115,2026-05-05 13:36:52.483456,2026-05-05 13:36:53.927772,0 days 00:00:01.444316,97.07629544896204,0.9620503495989735,0.024225622291057576,9,39,274,58,COMPLETE
269,35.67129323630846,2026-05-05 13:36:53.927772,2026-05-05 13:36:55.053740,0 days 00:00:01.125968,98.45352694238079,0.9610531297668417,0.045831774250466036,9,42,257,58,COMPLETE
270,35.41459168505965,2026-05-05 13:36:55.054739,2026-05-05 13:36:56.302630,0 days 00:00:01.247891,96.2931537980623,0.9440129776019044,0.02178624243263257,9,39,201,58,COMPLETE
271,35.33396717451553,2026-05-05 13:36:56.311134,2026-05-05 13:36:57.679540,0 days 00:00:01.368406,90.27785853401093,0.9544300910612163,0.02745573425695231,9,40,268,56,COMPLETE
272,35.460924310065366,2026-05-05 13:36:57.680540,2026-05-05 13:36:58.840197,0 days 00:00:01.159657,93.26359695633239,0.9681095967532299,0.0343264571880064,9,42,230,61,COMPLETE
273,35.55038092245482,2026-05-05 13:36:58.841197,2026-05-05 13:37:00.378650,0 days 00:00:01.537453,86.35464734271925,0.9435011950046599,0.03760140495069519,9,38,343,59,COMPLETE
274,35.25189507328799,2026-05-05 13:37:00.378650,2026-05-05 13:37:01.934089,0 days 00:00:01.555439,96.29093757022513,0.8892162633770574,0.021027953592445144,9,36,288,56,COMPLETE
275,35.27165453392291,2026-05-05 13:37:01.934089,2026-05-05 13:37:03.642296,0 days 00:00:01.708207,95.56723426587871,0.8853711393625395,0.01757005561398186,9,36,296,55,COMPLETE
276,35.2923530255148,2026-05-05 13:37:03.642296,2026-05-05 13:37:05.171719,0 days 00:00:01.529423,88.60837035633588,0.9018700731870459,0.020567104834974502,9,39,284,54,COMPLETE
277,35.972193184818515,2026-05-05 13:37:05.171719,2026-05-05 13:37:06.593475,0 days 00:00:01.421756,92.44602184391606,0.4115763919463735,0.022235456063118466,9,44,347,61,COMPLETE
278,35.47941249845134,2026-05-05 13:37:06.593475,2026-05-05 13:37:08.355161,0 days 00:00:01.761686,98.53500642457804,0.9095460114710395,0.017820606061052784,9,26,275,59,COMPLETE
