utc,gas_lag_1d,gas_lag_2d,gas_lag_7d,gas_lag_14d,gas_lag_30d,gas_rolling_mean_7d,gas_rolling_mean_14d,gas_rolling_mean_30d
2025-07-16 04:00:00,34.50566666666667,35.285833333333336,34.44833333333334,33.596000000000004,38.13983333333333,35.12617410714286,34.380935019841274,35.79291875
2025-07-16 05:00:00,34.520833333333336,35.24379166666667,34.48441666666667,33.59725,38.19829166666666,35.12786532738095,34.38346205357143,35.78822152777778
2025-07-16 06:00:00,34.536,35.201750000000004,34.5205,33.5985,38.25675,35.12962574404762,34.386046875,35.78354513888889
2025-07-16 07:00:00,34.55116666666667,35.159708333333334,34.556583333333336,33.59975,38.31520833333333,35.131455357142855,34.388689484126985,35.77888958333334
2025-07-16 08:00:00,34.56633333333333,35.117666666666665,34.592666666666666,33.601,38.373666666666665,35.13335416666667,34.39138988095238,35.77425486111111
2025-07-16 09:00:00,34.5815,35.075625,34.628750000000004,33.60225,38.432125,35.13532217261905,34.39414806547619,35.76964097222223
2025-07-16 10:00:00,34.596666666666664,35.03358333333333,34.664833333333334,33.603500000000004,38.49058333333333,35.137359375,34.39696403769841,35.76504791666667
2025-07-16 11:00:00,34.61183333333333,34.99154166666667,34.70091666666667,33.60475,38.54904166666667,35.139465773809526,34.39983779761905,35.76047569444445
2025-07-16 12:00:00,34.626999999999995,34.9495,34.737,33.606,38.6075,35.14164136904762,34.4027693452381,35.75592430555556
2025-07-16 13:00:00,34.64216666666667,34.90745833333333,34.77308333333333,33.60725,38.66595833333333,35.14388616071429,34.40575868055556,35.75139375
2025-07-16 14:00:00,34.657333333333334,34.86541666666667,34.80916666666667,33.6085,38.72441666666666,35.14620014880953,34.40880580357143,35.746884027777774
2025-07-16 15:00:00,34.6725,34.823375,34.84525,33.609750000000005,38.782875,35.14858333333333,34.41191071428572,35.74239513888889
2025-07-16 16:00:00,34.687666666666665,34.781333333333336,34.88133333333334,33.611000000000004,38.84133333333333,35.15103571428571,34.41507341269841,35.73792708333334
2025-07-16 17:00:00,34.70283333333333,34.73929166666667,34.91741666666667,33.61225,38.899791666666665,35.153557291666665,34.41829389880953,35.733479861111114
2025-07-16 18:00:00,34.717999999999996,34.69725,34.953500000000005,33.6135,38.95825,35.15614806547619,34.42157217261905,35.729053472222226
2025-07-16 19:00:00,34.73316666666666,34.655208333333334,34.989583333333336,33.61475,39.016708333333334,35.15880803571429,34.42490823412699,35.72464791666667
2025-07-16 20:00:00,34.748333333333335,34.613166666666665,35.025666666666666,33.616,39.07516666666666,35.161537202380956,34.428302083333335,35.72026319444445
2025-07-16 21:00:00,34.7635,34.571125,35.06175,33.61725,39.133624999999995,35.164335565476186,34.4317537202381,35.71589930555556
2025-07-16 22:00:00,34.778666666666666,34.52908333333333,35.097833333333334,33.618500000000004,39.19208333333333,35.167203125,34.43526314484127,35.711556249999994
