number,value,datetime_start,datetime_complete,duration,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,state
303,35.51796160291836,2026-05-05 14:23:18.500042,2026-05-05 14:23:24.500594,0 days 00:00:06.000552,0.9475393502211894,0.00708220316867892,10,27,1189,58,COMPLETE
304,35.575368526550356,2026-05-05 14:23:24.500594,2026-05-05 14:23:30.474993,0 days 00:00:05.974399,0.9385309353320851,0.006330527196628532,9,24,1137,62,COMPLETE
305,35.52652949118526,2026-05-05 14:23:30.475992,2026-05-05 14:23:36.274674,0 days 00:00:05.798682,0.9547327868037763,0.006211974552522965,9,32,1240,61,COMPLETE
306,35.40609211466419,2026-05-05 14:23:36.274674,2026-05-05 14:23:41.495156,0 days 00:00:05.220482,0.9260311030111874,0.00763936072390768,9,30,1102,60,COMPLETE
307,35.532866343170866,2026-05-05 14:23:41.496156,2026-05-05 14:23:45.995688,0 days 00:00:04.499532,0.9177148237286666,0.008900329288800858,9,34,1108,55,COMPLETE
308,35.475605272313814,2026-05-05 14:23:45.996687,2026-05-05 14:23:51.344670,0 days 00:00:05.347983,0.931147861064643,0.0074575454637507785,9,31,1213,61,COMPLETE
309,36.31146494265293,2026-05-05 14:23:51.344670,2026-05-05 14:23:55.812259,0 days 00:00:04.467589,0.9411709806690172,0.008186237133778095,10,78,1087,57,COMPLETE
310,42.70939124215234,2026-05-05 14:23:55.813258,2026-05-05 14:23:56.848344,0 days 00:00:01.035086,0.9457829123092653,0.007183262443950007,8,27,139,60,COMPLETE
311,35.98799461659767,2026-05-05 14:23:56.848344,2026-05-05 14:24:01.319154,0 days 00:00:04.470810,0.4355130207326792,0.01020121789737141,9,30,1261,66,COMPLETE
312,35.541137195889426,2026-05-05 14:24:01.320154,2026-05-05 14:24:06.871227,0 days 00:00:05.551073,0.9596955120970767,0.006328138817000283,9,35,1175,63,COMPLETE
313,35.62628808050639,2026-05-05 14:24:06.871227,2026-05-05 14:24:11.896421,0 days 00:00:05.025194,0.9217135345657524,0.00786231980737209,9,32,1125,64,COMPLETE
314,36.17380203011399,2026-05-05 14:24:11.897420,2026-05-05 14:24:17.432894,0 days 00:00:05.535474,0.934583333358034,0.005694973581177003,9,64,1206,74,COMPLETE
315,35.38491174960643,2026-05-05 14:24:17.432894,2026-05-05 14:24:23.286601,0 days 00:00:05.853707,0.9523926154325374,0.007010517899524563,9,29,1154,77,COMPLETE
316,35.52155878084793,2026-05-05 14:24:23.286601,2026-05-05 14:24:30.213342,0 days 00:00:06.926741,0.9565226315418831,0.005378622887240269,9,26,1173,77,COMPLETE
317,35.48947473736236,2026-05-05 14:24:30.214342,2026-05-05 14:24:36.586378,0 days 00:00:06.372036,0.9660217957765416,0.006589547759347964,9,28,1236,79,COMPLETE
318,35.52637659854141,2026-05-05 14:24:36.586378,2026-05-05 14:24:42.653129,0 days 00:00:06.066751,0.9541794036982528,0.005921983825916621,9,33,1149,76,COMPLETE
319,35.700974988527236,2026-05-05 14:24:42.653129,2026-05-05 14:24:49.798403,0 days 00:00:07.145274,0.9462933093258666,0.005102609055743623,9,25,1186,72,COMPLETE
320,35.37137868575432,2026-05-05 14:24:49.798403,2026-05-05 14:24:55.284078,0 days 00:00:05.485675,0.9673593673713854,0.006723926141598224,8,29,1273,71,COMPLETE
321,36.20595642259958,2026-05-05 14:24:55.284078,2026-05-05 14:25:01.332214,0 days 00:00:06.048136,0.9685377599782028,0.007025466443988674,8,22,1285,75,COMPLETE
322,35.68819618670985,2026-05-05 14:25:01.332214,2026-05-05 14:25:07.776154,0 days 00:00:06.443940,0.9676080407820289,0.008712216900510196,10,28,1311,73,COMPLETE
323,37.06184089370724,2026-05-05 14:25:07.776154,2026-05-05 14:25:15.309390,0 days 00:00:07.533236,0.9764752657201934,0.006483016635598535,8,10,1268,71,COMPLETE
324,35.73162119814629,2026-05-05 14:25:15.310266,2026-05-05 14:25:21.504745,0 days 00:00:06.194479,0.9605174675670266,0.006931904085472274,10,39,1202,78,COMPLETE
325,35.44519515978521,2026-05-05 14:25:21.504745,2026-05-05 14:25:26.996858,0 days 00:00:05.492113,0.9900641571181477,0.005829586758719457,8,29,1154,67,COMPLETE
326,35.53404648582732,2026-05-05 14:25:26.996858,2026-05-05 14:25:33.124431,0 days 00:00:06.127573,0.9427713414225638,0.006416555626359408,9,26,1219,65,COMPLETE
327,35.48061530646302,2026-05-05 14:25:33.124431,2026-05-05 14:25:39.491656,0 days 00:00:06.367225,0.9706500133588836,0.005520649781223708,9,31,1177,70,COMPLETE
328,35.723134316502346,2026-05-05 14:25:39.491656,2026-05-05 14:25:42.835889,0 days 00:00:03.344233,0.9591240599430985,0.007750456742663793,7,28,768,74,COMPLETE
329,35.53777060761901,2026-05-05 14:25:42.835889,2026-05-05 14:25:47.988259,0 days 00:00:05.152370,0.7799702833685682,0.0069032469184927125,9,32,1134,68,COMPLETE
330,35.66767480122356,2026-05-05 14:25:47.988259,2026-05-05 14:25:54.043409,0 days 00:00:06.055150,0.978987947065737,0.004752466891387522,9,34,924,72,COMPLETE
331,36.210438351053114,2026-05-05 14:25:54.043409,2026-05-05 14:25:59.853994,0 days 00:00:05.810585,0.952674871618768,0.005761482776198841,9,44,1250,64,COMPLETE
332,35.48412266828406,2026-05-05 14:25:59.855360,2026-05-05 14:26:05.955180,0 days 00:00:06.099820,0.9854084872875158,0.008730585495459131,10,30,1211,77,COMPLETE
333,35.59411386563619,2026-05-05 14:26:05.956180,2026-05-05 14:26:14.007051,0 days 00:00:08.050871,0.9660531606393788,0.004853790416113474,9,27,1165,108,COMPLETE
334,35.39671032449594,2026-05-05 14:26:14.007051,2026-05-05 14:26:20.241152,0 days 00:00:06.234101,0.9421479140527077,0.00626097818610434,9,29,1192,69,COMPLETE
335,35.82031738823241,2026-05-05 14:26:20.241152,2026-05-05 14:26:24.742312,0 days 00:00:04.501160,0.939411269915715,0.006444666530878182,9,24,637,68,COMPLETE
336,35.438805443450356,2026-05-05 14:26:24.742312,2026-05-05 14:26:30.471075,0 days 00:00:05.728763,0.9326041018264237,0.007212874637657112,9,29,1189,70,COMPLETE
337,35.56268647933384,2026-05-05 14:26:30.471075,2026-05-05 14:26:36.294917,0 days 00:00:05.823842,0.9491910662186744,0.0059388589206528924,9,32,1142,66,COMPLETE
338,35.6436188683396,2026-05-05 14:26:36.297921,2026-05-05 14:26:41.854117,0 days 00:00:05.556196,0.9397823858403114,0.007905585511954761,9,26,1118,72,COMPLETE
339,35.466271367046396,2026-05-05 14:26:41.854117,2026-05-05 14:26:48.346966,0 days 00:00:06.492849,0.9129806335263504,0.005430881583988682,9,28,1191,69,COMPLETE
340,38.93467369084608,2026-05-05 14:26:48.346966,2026-05-05 14:26:58.217906,0 days 00:00:09.870940,0.9572191391533997,0.0012916157956354,10,36,1160,74,COMPLETE
341,35.56413391169221,2026-05-05 14:26:58.217906,2026-05-05 14:27:03.426762,0 days 00:00:05.208856,0.9781277547265892,0.006315823583274754,8,31,1219,63,COMPLETE
