number,value,datetime_start,datetime_complete,duration,params_fair_c,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,state
285,35.46957468615469,2026-04-29 12:23:05.502230,2026-04-29 12:23:07.953375,0 days 00:00:02.451145,38.15305941765726,0.541859338658034,0.009968272021073084,9,27,960,34,COMPLETE
286,35.62894355476063,2026-04-29 12:23:07.953375,2026-04-29 12:23:10.434451,0 days 00:00:02.481076,51.85890527226343,0.5262107276308147,0.008082913946632618,9,25,877,37,COMPLETE
287,35.492384577226304,2026-04-29 12:23:10.434451,2026-04-29 12:23:14.396383,0 days 00:00:03.961932,46.320412718253095,0.5606540475112494,0.006412522202313398,9,29,973,72,COMPLETE
288,36.89119621514338,2026-04-29 12:23:14.396383,2026-04-29 12:23:16.562329,0 days 00:00:02.165946,3.2327669321374857,0.5472637992161943,0.0092151297034908,9,31,718,43,COMPLETE
289,35.65214278140131,2026-04-29 12:23:16.562329,2026-04-29 12:23:18.776530,0 days 00:00:02.214201,41.28513263857435,0.571622888791813,0.010943979883875469,9,23,908,30,COMPLETE
290,35.421323594841944,2026-04-29 12:23:18.776530,2026-04-29 12:23:21.367683,0 days 00:00:02.591153,45.829258920342845,0.5321599199584033,0.007500979640622127,9,27,945,35,COMPLETE
291,35.488302358851115,2026-04-29 12:23:21.367683,2026-04-29 12:23:23.907348,0 days 00:00:02.539665,39.043482361347564,0.554696272268183,0.012539442822095535,9,29,985,38,COMPLETE
292,35.49768578455716,2026-04-29 12:23:23.907348,2026-04-29 12:23:26.476352,0 days 00:00:02.569004,50.40471587060117,0.5439297512477969,0.008382739294931432,9,26,1000,33,COMPLETE
293,35.62477753641919,2026-04-29 12:23:26.476352,2026-04-29 12:23:29.017152,0 days 00:00:02.540800,34.916298699018014,0.5158462783898847,0.009529337175348079,9,32,923,41,COMPLETE
294,35.47318822283324,2026-04-29 12:23:29.017152,2026-04-29 12:23:31.651582,0 days 00:00:02.634430,57.4126666735813,0.4965913669980177,0.006917351530147686,9,29,961,36,COMPLETE
295,35.58750299520433,2026-04-29 12:23:31.651582,2026-04-29 12:23:34.446616,0 days 00:00:02.795034,42.932485400840655,0.561485937289645,0.005709582818355288,9,35,893,39,COMPLETE
296,35.56239753718381,2026-04-29 12:23:34.446616,2026-04-29 12:23:37.017636,0 days 00:00:02.571020,47.6004741052994,0.7122123526931063,0.010619614822983897,9,25,982,33,COMPLETE
297,35.796621165203135,2026-04-29 12:23:37.017636,2026-04-29 12:23:39.869403,0 days 00:00:02.851767,42.069960491090136,0.9803803371164834,0.008561464798828489,9,27,940,37,COMPLETE
298,35.44283542401334,2026-04-29 12:23:39.869403,2026-04-29 12:23:42.016396,0 days 00:00:02.146993,39.34346883891873,0.5314094142438325,0.007743924873500732,9,31,832,31,COMPLETE
299,35.43251183785397,2026-04-29 12:23:42.016396,2026-04-29 12:23:43.957269,0 days 00:00:01.940873,45.14739692837879,0.5812685592576249,0.009799595150217392,9,28,675,35,COMPLETE
300,35.67583635344006,2026-04-29 12:23:43.957269,2026-04-29 12:23:46.129329,0 days 00:00:02.172060,50.069325951352134,0.5507408923623691,0.013315737827517708,8,24,865,39,COMPLETE
301,35.6054729709809,2026-04-29 12:23:46.129329,2026-04-29 12:23:48.438102,0 days 00:00:02.308773,54.7160562406007,0.5372819038237018,0.008934893067865005,9,45,915,33,COMPLETE
302,35.49561889847772,2026-04-29 12:23:48.438102,2026-04-29 12:23:50.851088,0 days 00:00:02.412986,37.22371296861074,0.5199686434458104,0.011385614892696464,9,29,964,35,COMPLETE
303,35.46028821249955,2026-04-29 12:23:50.851088,2026-04-29 12:23:53.263862,0 days 00:00:02.412774,43.715731587175576,0.6777718570192068,0.00639370651710135,9,33,888,30,COMPLETE
304,35.70131717968593,2026-04-29 12:23:53.263862,2026-04-29 12:23:56.278132,0 days 00:00:03.014270,41.145314664932066,0.91664763994583,0.007588533366631312,9,26,982,37,COMPLETE
305,35.45093485743884,2026-04-29 12:23:56.278132,2026-04-29 12:23:58.897577,0 days 00:00:02.619445,33.99440670798069,0.5665628554952696,0.010142025386851333,9,30,949,41,COMPLETE
306,35.459235648433925,2026-04-29 12:23:58.897577,2026-04-29 12:24:01.534604,0 days 00:00:02.637027,47.16239729685563,0.5513615582945074,0.008555721083960795,8,27,932,44,COMPLETE
307,35.63126962778675,2026-04-29 12:24:01.534604,2026-04-29 12:24:03.382585,0 days 00:00:01.847981,50.46584793440012,0.5362802041809571,0.0069509443265733575,7,31,901,22,COMPLETE
308,35.66438900353334,2026-04-29 12:24:03.382585,2026-04-29 12:24:05.403179,0 days 00:00:02.020594,40.04387267483681,0.526954955836835,0.009300006468656363,6,22,965,33,COMPLETE
309,35.62853105843708,2026-04-29 12:24:05.403179,2026-04-29 12:24:07.611483,0 days 00:00:02.208304,44.303395916680614,0.5745733156453307,0.01124662578537544,9,87,921,38,COMPLETE
310,36.44485236544968,2026-04-29 12:24:07.611483,2026-04-29 12:24:10.261386,0 days 00:00:02.649903,4.29339518141029,0.560152519434337,0.008052766201088347,9,28,1000,35,COMPLETE
311,35.78846404481546,2026-04-29 12:24:10.261386,2026-04-29 12:24:13.134350,0 days 00:00:02.872964,36.814440036665026,0.5059775180152492,0.005169209809770834,9,24,980,36,COMPLETE
312,35.600997974859425,2026-04-29 12:24:13.134878,2026-04-29 12:24:15.499063,0 days 00:00:02.364185,53.59580762891886,0.544908101853457,0.006053299546144605,9,33,873,31,COMPLETE
313,36.07557429072491,2026-04-29 12:24:15.499063,2026-04-29 12:24:18.398599,0 days 00:00:02.899536,13.676104546554397,0.5211034663275458,0.007231384497207132,9,12,947,40,COMPLETE
314,35.39281951964981,2026-04-29 12:24:18.398599,2026-04-29 12:24:20.506397,0 days 00:00:02.107798,47.36226443200573,0.5404746427292092,0.010140601901649336,9,30,968,25,COMPLETE
315,35.49022999753518,2026-04-29 12:24:20.506397,2026-04-29 12:24:22.874113,0 days 00:00:02.367716,46.04258822765925,0.5557164217390168,0.009059528762146869,10,36,964,29,COMPLETE
316,35.575353939521634,2026-04-29 12:24:22.874113,2026-04-29 12:24:24.942589,0 days 00:00:02.068476,41.982166371729846,0.5905421028091162,0.012537071132929291,9,31,987,24,COMPLETE
317,35.465125583203715,2026-04-29 12:24:24.942589,2026-04-29 12:24:26.869725,0 days 00:00:01.927136,39.06917642010415,0.5403076289122705,0.008124209457874216,9,30,952,21,COMPLETE
318,35.548401941657566,2026-04-29 12:24:26.885357,2026-04-29 12:24:29.145124,0 days 00:00:02.259767,44.16711829592261,0.5641663891800027,0.006406012651749763,9,26,1000,24,COMPLETE
319,35.4978905531395,2026-04-29 12:24:29.145124,2026-04-29 12:24:31.232133,0 days 00:00:02.087009,32.02543975791673,0.5472584731389962,0.00994766771574557,9,33,936,26,COMPLETE
320,40.51013425671224,2026-04-29 12:24:31.232133,2026-04-29 12:24:33.957165,0 days 00:00:02.725032,48.398345272717016,0.5752225926332335,0.0011746387629625935,9,19,970,28,COMPLETE
321,35.87177239473711,2026-04-29 12:24:33.970671,2026-04-29 12:24:36.223765,0 days 00:00:02.253094,40.64357777190897,0.8113064394864544,0.015082141165342733,9,29,983,25,COMPLETE
322,35.46888715562275,2026-04-29 12:24:36.223765,2026-04-29 12:24:38.634089,0 days 00:00:02.410324,36.227559547234954,0.5345507443223089,0.007311415250596215,9,26,923,32,COMPLETE
323,35.39495768105907,2026-04-29 12:24:38.634089,2026-04-29 12:24:41.115115,0 days 00:00:02.481026,46.120155650785115,0.5540319762986865,0.00877130826596843,9,30,957,34,COMPLETE
324,35.680161142357036,2026-04-29 12:24:41.115115,2026-04-29 12:24:42.983302,0 days 00:00:01.868187,42.646264813438314,0.5582245793310662,0.01126724711397811,9,34,964,20,COMPLETE
325,35.49259200587678,2026-04-29 12:24:42.983302,2026-04-29 12:24:45.522401,0 days 00:00:02.539099,45.17232785120775,0.5716555951333373,0.008414267110247437,9,32,978,34,COMPLETE
326,35.41450838073308,2026-04-29 12:24:45.522401,2026-04-29 12:24:47.860271,0 days 00:00:02.337870,38.73396608240358,0.552189147796297,0.009444612128159842,9,30,953,31,COMPLETE
327,35.45038644403771,2026-04-29 12:24:47.860271,2026-04-29 12:24:50.368950,0 days 00:00:02.508679,41.728017804760555,0.537689499774605,0.0067552136507562765,9,28,907,33,COMPLETE
328,35.61334010216088,2026-04-29 12:24:50.368950,2026-04-29 12:24:52.790745,0 days 00:00:02.421795,47.22357698412915,0.5623758729101157,0.0078870651080076,9,24,983,29,COMPLETE
329,35.56005394575509,2026-04-29 12:24:52.790745,2026-04-29 12:24:55.754024,0 days 00:00:02.963279,52.43720641173827,0.8782756428221818,0.005564643563597621,9,31,944,35,COMPLETE
330,35.5667620703568,2026-04-29 12:24:55.754024,2026-04-29 12:24:59.122578,0 days 00:00:03.368554,34.41910315075309,0.5801912546696877,0.010623378071488622,10,26,966,61,COMPLETE
331,35.49503382849039,2026-04-29 12:24:59.122578,2026-04-29 12:25:01.158594,0 days 00:00:02.036016,44.0066271111342,0.5482150648646698,0.013317254490414702,8,28,985,26,COMPLETE
332,35.41463814922561,2026-04-29 12:25:01.158594,2026-04-29 12:25:03.793397,0 days 00:00:02.634803,39.196958936421105,0.5314304644886068,0.00886255216096313,9,30,1000,37,COMPLETE
333,35.5899872459167,2026-04-29 12:25:03.793397,2026-04-29 12:25:06.286697,0 days 00:00:02.493300,47.55408880319456,0.5642933976132108,0.007614480261543254,9,22,924,33,COMPLETE
334,35.492263988328084,2026-04-29 12:25:06.286697,2026-04-29 12:25:08.150089,0 days 00:00:01.863392,41.54011891944647,0.5140979117758251,0.009967130893079629,9,35,899,23,COMPLETE
335,35.49907247012785,2026-04-29 12:25:08.150089,2026-04-29 12:25:10.422616,0 days 00:00:02.272527,37.28486622917353,0.5424784811625442,0.012042849870759747,9,27,954,30,COMPLETE
336,35.45828200036203,2026-04-29 12:25:10.422616,2026-04-29 12:25:13.152261,0 days 00:00:02.729645,50.96337247697756,0.5547912180992655,0.006374883073677496,9,32,973,35,COMPLETE
337,35.569828001094756,2026-04-29 12:25:13.152261,2026-04-29 12:25:15.757199,0 days 00:00:02.604938,44.58839069073802,0.5284637204544549,0.008393616310826702,9,25,933,38,COMPLETE
338,35.63348431992519,2026-04-29 12:25:15.757199,2026-04-29 12:25:18.220923,0 days 00:00:02.463724,57.761929627217306,0.542768919620535,0.007349119023722898,9,83,1000,32,COMPLETE
339,35.36227200960453,2026-04-29 12:25:18.220923,2026-04-29 12:25:20.628013,0 days 00:00:02.407090,46.58362391881644,0.5688658794041068,0.009546995062153523,9,28,913,34,COMPLETE
340,35.43736916115154,2026-04-29 12:25:20.628013,2026-04-29 12:25:23.120016,0 days 00:00:02.492003,40.71706619189764,0.5825788237803478,0.010619113794212048,10,30,909,36,COMPLETE
341,35.64682146280855,2026-04-29 12:25:23.120016,2026-04-29 12:25:24.297208,0 days 00:00:01.177192,45.224589209665105,0.5700524202741383,0.009271963163658114,4,28,898,38,COMPLETE
342,35.85439441536829,2026-04-29 12:25:24.297208,2026-04-29 12:25:26.543102,0 days 00:00:02.245894,42.8560312756682,0.8415516042162192,0.011144389828861106,8,32,878,35,COMPLETE
343,35.981575848382946,2026-04-29 12:25:26.543102,2026-04-29 12:25:27.732295,0 days 00:00:01.189193,37.71360644329785,0.5909117149728997,0.009572882271705815,9,49,378,34,COMPLETE
344,35.410993525941734,2026-04-29 12:25:27.732295,2026-04-29 12:25:29.947299,0 days 00:00:02.215004,34.43313594805035,0.5636586732805954,0.00877988250516503,9,29,922,27,COMPLETE
345,35.57612725172404,2026-04-29 12:25:29.947299,2026-04-29 12:25:32.910251,0 days 00:00:02.962952,46.00916245788409,0.553599892593823,0.011965369321309755,9,25,890,67,COMPLETE
346,35.42174657626272,2026-04-29 12:25:32.910251,2026-04-29 12:25:35.499024,0 days 00:00:02.588773,39.66230109696247,0.5778001498526811,0.010098962345929713,9,30,943,39,COMPLETE
347,35.57611254609016,2026-04-29 12:25:35.499024,2026-04-29 12:25:37.442212,0 days 00:00:01.943188,49.49673761791064,0.5667087608063023,0.00817948946578954,9,34,914,22,COMPLETE
348,35.528506255228685,2026-04-29 12:25:37.442212,2026-04-29 12:25:39.262051,0 days 00:00:01.819839,41.05868086593638,0.5258629649154198,0.014221670253779744,9,27,757,31,COMPLETE
349,36.4998017636788,2026-04-29 12:25:39.262051,2026-04-29 12:25:40.201769,0 days 00:00:00.939718,29.84430292249406,0.5525718650787274,0.009076092817213749,9,23,330,29,COMPLETE
350,36.30541828208952,2026-04-29 12:25:40.201769,2026-04-29 12:25:42.766557,0 days 00:00:02.564788,43.44703312198982,0.5349823711654639,0.010696039942222103,9,16,931,37,COMPLETE
351,35.45813474563895,2026-04-29 12:25:42.766557,2026-04-29 12:25:45.231750,0 days 00:00:02.465193,36.28508160148961,0.5509328919945529,0.007592830122538299,9,28,906,34,COMPLETE
352,35.59017057723614,2026-04-29 12:25:45.231750,2026-04-29 12:25:47.970739,0 days 00:00:02.738989,53.506177847162455,0.7904085483913248,0.008304028444082621,9,32,952,37,COMPLETE
353,35.50929755724781,2026-04-29 12:25:47.970739,2026-04-29 12:25:50.258198,0 days 00:00:02.287459,47.2286855407536,0.5070022267399453,0.009807808680148182,9,30,936,32,COMPLETE
354,35.61285390671352,2026-04-29 12:25:50.258198,2026-04-29 12:25:52.614784,0 days 00:00:02.356586,43.44786856944938,0.5702991282792017,0.012281017881305726,9,26,880,39,COMPLETE
355,35.7921047426786,2026-04-29 12:25:52.614784,2026-04-29 12:25:54.247306,0 days 00:00:01.632522,38.3425001568113,0.9604485121806838,0.00713128471438783,9,38,590,25,COMPLETE
356,37.508487619896094,2026-04-29 12:25:54.247306,2026-04-29 12:25:56.411616,0 days 00:00:02.164310,32.07885422525579,0.5379438103926556,0.07607990900114549,9,28,967,36,COMPLETE
357,35.616254440340725,2026-04-29 12:25:56.411616,2026-04-29 12:25:58.662100,0 days 00:00:02.250484,47.034842472095804,0.5914139998209826,0.009158091712826041,9,24,845,33,COMPLETE
358,35.61073055387022,2026-04-29 12:25:58.662100,2026-04-29 12:26:01.132243,0 days 00:00:02.470143,41.06083283013507,0.7470048809253335,0.01068446056258293,9,31,916,35,COMPLETE
359,37.0082975339237,2026-04-29 12:26:01.132243,2026-04-29 12:26:02.970294,0 days 00:00:01.838051,53.08593224076964,0.5203668640929425,0.008458806696784095,9,8,889,21,COMPLETE
360,35.451467353822,2026-04-29 12:26:02.970294,2026-04-29 12:26:05.809082,0 days 00:00:02.838788,50.11612078010009,0.5560517265009498,0.007774632987826078,9,29,957,42,COMPLETE
361,38.69242315108463,2026-04-29 12:26:05.809082,2026-04-29 12:26:06.308182,0 days 00:00:00.499100,44.89944990049774,0.4887325747499653,0.009807667071590222,9,33,167,30,COMPLETE
362,35.719145353816785,2026-04-29 12:26:06.308182,2026-04-29 12:26:08.414408,0 days 00:00:02.106226,35.8216181496708,0.5411135943419466,0.011208387184453349,8,21,931,28,COMPLETE
363,35.48520997181994,2026-04-29 12:26:08.414408,2026-04-29 12:26:11.387125,0 days 00:00:02.972717,39.43480467576746,0.5611173046647288,0.006742827172478417,10,26,973,39,COMPLETE
364,35.40425812981364,2026-04-29 12:26:11.387125,2026-04-29 12:26:13.628755,0 days 00:00:02.241630,42.37177792876473,0.5305660295521454,0.008788343113405138,9,28,859,33,COMPLETE
