number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
126,31.191520531937563,2026-05-05 13:06:47.540777,2026-05-05 13:07:00.492629,0 days 00:00:12.951852,64,0.1107964349043576,,,0.0014696285610293098,1,64,,,COMPLETE
127,31.47349787974659,2026-05-05 13:07:00.492629,2026-05-05 13:07:21.635556,0 days 00:00:21.142927,32,0.02404727093796469,,,0.0011329867929595777,1,64,,,COMPLETE
128,31.582136264892988,2026-05-05 13:07:21.635556,2026-05-05 13:07:41.134563,0 days 00:00:19.499007,32,0.3427774218094865,,,0.0032108287267242352,1,32,,,COMPLETE
129,32.35430882005122,2026-05-05 13:07:41.134563,2026-05-05 13:07:50.027222,0 days 00:00:08.892659,128,0.06558044447338984,,,0.0018442051002571641,1,128,,,COMPLETE
130,31.49889264270219,2026-05-05 13:07:50.028127,2026-05-05 13:08:15.111721,0 days 00:00:25.083594,32,0.07807640256889824,,,0.00246033256483095,1,224,,,COMPLETE
131,31.451217649292072,2026-05-05 13:08:15.111721,2026-05-05 13:08:31.971232,0 days 00:00:16.859511,32,0.10129097276516436,,,0.0011202669044324376,1,64,,,COMPLETE
132,30.996458410047467,2026-05-05 13:08:31.972232,2026-05-05 13:08:52.219512,0 days 00:00:20.247280,32,0.043980246026843126,,,0.0012439607193064015,1,64,,,COMPLETE
133,31.02271039951832,2026-05-05 13:08:52.219512,2026-05-05 13:09:11.650444,0 days 00:00:19.430932,32,0.047382765308851466,,,0.00131662977169574,1,64,,,COMPLETE
134,31.384780279006936,2026-05-05 13:09:11.651445,2026-05-05 13:09:30.582037,0 days 00:00:18.930592,32,0.042760042307635276,,,0.0016575761707887278,1,64,,,COMPLETE
135,30.840552364471165,2026-05-05 13:09:30.583045,2026-05-05 13:09:57.299484,0 days 00:00:26.716439,32,0.03128244937665041,,,0.001307297324732028,1,64,,,COMPLETE
136,31.515841280597023,2026-05-05 13:09:57.300471,2026-05-05 13:10:14.892430,0 days 00:00:17.591959,64,0.05334411480404314,,,0.0013455143066328156,1,96,,,COMPLETE
137,31.027635837366585,2026-05-05 13:10:14.893583,2026-05-05 13:10:24.352013,0 days 00:00:09.458430,128,0.0064525355248707394,,,0.001265463938348991,1,64,,,COMPLETE
138,31.46753790298262,2026-05-05 13:10:24.352013,2026-05-05 13:10:35.008782,0 days 00:00:10.656769,128,0.0065535876501339775,,,0.0012660153883327558,1,64,,,COMPLETE
