number,value,datetime_start,datetime_complete,duration,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,state
304,35.863721526953555,2026-04-29 11:41:50.413250,2026-04-29 11:41:51.163718,0 days 00:00:00.750468,0.8332968369618016,0.013406832568876145,10,28,284,24,COMPLETE
305,35.334002871645474,2026-04-29 11:41:51.163718,2026-04-29 11:41:51.957779,0 days 00:00:00.794061,0.8710935307909254,0.02244340848827754,10,30,266,30,COMPLETE
306,35.38845802288309,2026-04-29 11:41:51.957779,2026-04-29 11:41:52.767779,0 days 00:00:00.810000,0.7778601070350026,0.023803355220522095,10,30,263,34,COMPLETE
307,35.62367320737163,2026-04-29 11:41:52.767779,2026-04-29 11:41:53.524037,0 days 00:00:00.756258,0.7664395446770834,0.032775615517599097,10,29,260,34,COMPLETE
308,35.44720901517404,2026-04-29 11:41:53.524037,2026-04-29 11:41:54.275005,0 days 00:00:00.750968,0.8600020334997935,0.024526183870527945,10,31,240,33,COMPLETE
309,35.620962655746155,2026-04-29 11:41:54.275005,2026-04-29 11:41:55.005595,0 days 00:00:00.730590,0.7390362421114981,0.02801049512935372,10,26,263,28,COMPLETE
310,36.26070326897387,2026-04-29 11:41:55.005595,2026-04-29 11:41:55.710159,0 days 00:00:00.704564,0.8291548327990602,0.02616864551461378,10,80,230,36,COMPLETE
311,36.0671519023413,2026-04-29 11:41:55.710159,2026-04-29 11:41:56.218881,0 days 00:00:00.508722,0.8409243843527379,0.02132885958868718,5,33,287,24,COMPLETE
312,35.32536307583771,2026-04-29 11:41:56.218881,2026-04-29 11:41:56.990953,0 days 00:00:00.772072,0.8197780899372917,0.02295247056015624,10,30,255,31,COMPLETE
313,35.72254822873508,2026-04-29 11:41:56.990953,2026-04-29 11:41:57.692213,0 days 00:00:00.701260,0.8691523821431605,0.01777741340569585,10,31,209,32,COMPLETE
314,35.58211655680901,2026-04-29 11:41:57.692213,2026-04-29 11:41:58.433050,0 days 00:00:00.740837,0.8844873480505,0.0205402518277192,10,35,247,30,COMPLETE
315,35.62521498561255,2026-04-29 11:41:58.433050,2026-04-29 11:41:59.276542,0 days 00:00:00.843492,0.7847750083367603,0.016582762747940655,10,27,295,26,COMPLETE
316,35.35365522194303,2026-04-29 11:41:59.276542,2026-04-29 11:42:00.296534,0 days 00:00:01.019992,0.804332044992339,0.019475241555379153,10,30,319,37,COMPLETE
317,35.68182814385115,2026-04-29 11:42:00.296534,2026-04-29 11:42:01.163355,0 days 00:00:00.866821,0.8066083726399719,0.023018932236033497,10,33,318,29,COMPLETE
318,35.59902673379795,2026-04-29 11:42:01.163355,2026-04-29 11:42:02.210482,0 days 00:00:01.047127,0.8270222809848802,0.019430980400227123,10,36,325,38,COMPLETE
319,35.51019412927797,2026-04-29 11:42:02.210482,2026-04-29 11:42:03.104060,0 days 00:00:00.893578,0.8218170858323677,0.0261188687484482,10,30,308,35,COMPLETE
320,35.58896071340408,2026-04-29 11:42:03.104060,2026-04-29 11:42:04.069608,0 days 00:00:00.965548,0.8173982007271914,0.021165985767838333,10,31,334,32,COMPLETE
321,35.37336804019637,2026-04-29 11:42:04.069608,2026-04-29 11:42:05.104713,0 days 00:00:01.035105,0.8117761633439582,0.016598719392541785,10,28,289,39,COMPLETE
322,35.82749883694052,2026-04-29 11:42:05.104713,2026-04-29 11:42:06.147257,0 days 00:00:01.042544,0.7793582551660296,0.015498220525896826,10,23,281,39,COMPLETE
323,35.64272476286633,2026-04-29 11:42:06.147257,2026-04-29 11:42:07.305817,0 days 00:00:01.158560,0.8126439126857063,0.01663214038648654,10,25,349,36,COMPLETE
324,35.535387428019106,2026-04-29 11:42:07.305817,2026-04-29 11:42:08.340147,0 days 00:00:01.034330,0.8012030753037153,0.017301124395715548,10,27,308,37,COMPLETE
325,35.52139989769622,2026-04-29 11:42:08.340147,2026-04-29 11:42:09.263785,0 days 00:00:00.923638,0.82917015623708,0.015163259016463017,10,28,274,34,COMPLETE
326,47.49972693135811,2026-04-29 11:42:09.263785,2026-04-29 11:42:10.314369,0 days 00:00:01.050584,0.8403435724511162,0.0023570589741939885,10,33,293,33,COMPLETE
327,35.647038891768474,2026-04-29 11:42:10.314369,2026-04-29 11:42:11.283739,0 days 00:00:00.969370,0.8528872423829972,0.01827740073780163,10,25,317,32,COMPLETE
328,37.313762589610214,2026-04-29 11:42:11.283739,2026-04-29 11:42:13.585554,0 days 00:00:02.301815,0.8105941360619298,0.029428748560464332,10,8,971,25,COMPLETE
329,35.460081232899995,2026-04-29 11:42:13.585554,2026-04-29 11:42:14.401372,0 days 00:00:00.815818,0.7992811440151449,0.019754284548668802,10,29,223,38,COMPLETE
330,37.49409517733981,2026-04-29 11:42:14.401372,2026-04-29 11:42:15.021693,0 days 00:00:00.620321,0.8689671844069252,0.09360387205954342,10,32,250,30,COMPLETE
331,35.391651851497734,2026-04-29 11:42:15.021693,2026-04-29 11:42:16.278710,0 days 00:00:01.257017,0.8256562427172576,0.014677116212435344,10,27,331,42,COMPLETE
332,36.04538299648431,2026-04-29 11:42:16.278710,2026-04-29 11:42:17.231332,0 days 00:00:00.952622,0.8453991918080934,0.011951532021538279,10,25,269,35,COMPLETE
333,35.6595870602437,2026-04-29 11:42:17.231332,2026-04-29 11:42:18.311049,0 days 00:00:01.079717,0.8114984162011225,0.013590005555257332,10,27,295,38,COMPLETE
334,35.46323026194217,2026-04-29 11:42:18.311049,2026-04-29 11:42:19.537497,0 days 00:00:01.226448,0.8258944684189301,0.014849396407869595,10,28,323,42,COMPLETE
335,35.81722994618845,2026-04-29 11:42:19.537497,2026-04-29 11:42:20.300674,0 days 00:00:00.763177,0.7853290367388854,0.023083087422317974,10,23,343,21,COMPLETE
336,35.57853686509639,2026-04-29 11:42:20.300674,2026-04-29 11:42:21.294977,0 days 00:00:00.994303,0.8205483150371291,0.018525552854326312,10,26,268,37,COMPLETE
337,35.82514992367648,2026-04-29 11:42:21.294977,2026-04-29 11:42:22.079033,0 days 00:00:00.784056,0.840225073963663,0.016390404504965022,10,30,195,41,COMPLETE
338,36.34020406549924,2026-04-29 11:42:22.079033,2026-04-29 11:42:22.357804,0 days 00:00:00.278771,0.8634829128250843,0.02512299761107181,3,29,237,40,COMPLETE
339,35.40978110939279,2026-04-29 11:42:22.357804,2026-04-29 11:42:23.468063,0 days 00:00:01.110259,0.8496124025831371,0.02102423359819693,10,27,304,43,COMPLETE
340,35.593306473371584,2026-04-29 11:42:23.468063,2026-04-29 11:42:24.483391,0 days 00:00:01.015328,0.8514140549580118,0.02230986871859331,10,25,289,43,COMPLETE
341,35.498442791703795,2026-04-29 11:42:24.483391,2026-04-29 11:42:25.639206,0 days 00:00:01.155815,0.8269900197050516,0.01998757729290028,10,27,305,46,COMPLETE
342,35.40530234867731,2026-04-29 11:42:25.639206,2026-04-29 11:42:26.562038,0 days 00:00:00.922832,0.847158507739075,0.025939181292574512,10,30,279,42,COMPLETE
343,36.471627836840824,2026-04-29 11:42:26.562038,2026-04-29 11:42:27.494258,0 days 00:00:00.932220,0.8470907806894337,0.03189202665828259,10,21,255,42,COMPLETE
344,35.99594445972772,2026-04-29 11:42:27.494258,2026-04-29 11:42:27.896239,0 days 00:00:00.401981,0.8790992899051183,0.02703838447805229,4,31,280,40,COMPLETE
345,36.213956521529624,2026-04-29 11:42:27.896239,2026-04-29 11:42:28.693359,0 days 00:00:00.797120,0.8561161197789547,0.024602063152930446,10,96,264,44,COMPLETE
346,35.607025121618086,2026-04-29 11:42:28.693359,2026-04-29 11:42:29.632821,0 days 00:00:00.939462,0.8371206086583529,0.028696072680759004,10,28,285,42,COMPLETE
347,35.787200990587976,2026-04-29 11:42:29.632821,2026-04-29 11:42:30.468485,0 days 00:00:00.835664,0.8254866943433969,0.022216076046911663,10,39,236,41,COMPLETE
348,36.24235735907643,2026-04-29 11:42:30.468485,2026-04-29 11:42:31.410365,0 days 00:00:00.941880,0.8039596024926396,0.02533979238081125,10,22,251,45,COMPLETE
349,36.22955708006011,2026-04-29 11:42:31.410365,2026-04-29 11:42:32.160010,0 days 00:00:00.749645,0.8561636891655428,0.02111670537434326,10,59,214,39,COMPLETE
350,35.679228468823666,2026-04-29 11:42:32.160010,2026-04-29 11:42:32.972363,0 days 00:00:00.812353,0.8645660771229087,0.029507698732345416,10,26,301,30,COMPLETE
351,36.144641947819665,2026-04-29 11:42:32.972363,2026-04-29 11:42:33.801520,0 days 00:00:00.829157,0.8359140631908241,0.02309418470168447,10,54,272,34,COMPLETE
352,36.156289813858415,2026-04-29 11:42:33.801520,2026-04-29 11:42:34.726423,0 days 00:00:00.924903,0.8780157901513298,0.01949071472178276,10,65,286,36,COMPLETE
353,35.83917085335936,2026-04-29 11:42:34.726423,2026-04-29 11:42:35.457386,0 days 00:00:00.730963,0.8156077673990761,0.02556631071277804,7,34,307,39,COMPLETE
354,35.31101873733724,2026-04-29 11:42:35.457386,2026-04-29 11:42:36.413142,0 days 00:00:00.955756,0.8332405289269592,0.020620713788576082,10,30,256,43,COMPLETE
355,35.44524592795234,2026-04-29 11:42:36.413142,2026-04-29 11:42:37.313875,0 days 00:00:00.900733,0.8421944238259794,0.022230799515956648,10,31,252,41,COMPLETE
356,35.42847404032225,2026-04-29 11:42:37.313875,2026-04-29 11:42:38.235521,0 days 00:00:00.921646,0.8490333652060387,0.019443130630102667,10,30,230,43,COMPLETE
357,35.63367091491832,2026-04-29 11:42:38.235521,2026-04-29 11:42:39.158491,0 days 00:00:00.922970,0.8534699554996141,0.018455849581221283,10,33,233,45,COMPLETE
358,35.50631069196985,2026-04-29 11:42:39.158491,2026-04-29 11:42:40.099190,0 days 00:00:00.940699,0.874425052481224,0.02378530790355675,10,31,259,44,COMPLETE
359,35.655417590203136,2026-04-29 11:42:40.099190,2026-04-29 11:42:41.145998,0 days 00:00:01.046808,0.8251580655377676,0.02042237553650322,10,36,275,48,COMPLETE
360,35.39836802433561,2026-04-29 11:42:41.145998,2026-04-29 11:42:41.992064,0 days 00:00:00.846066,0.8470305494073487,0.027368881565197695,10,30,250,43,COMPLETE
361,36.77748953667135,2026-04-29 11:42:42.007695,2026-04-29 11:42:43.668966,0 days 00:00:01.661271,0.8621623010449835,0.03105486630116098,10,33,610,42,COMPLETE
362,35.59156370364726,2026-04-29 11:42:43.668966,2026-04-29 11:42:44.525174,0 days 00:00:00.856208,0.8179490890843398,0.033472939373519,10,29,261,45,COMPLETE
363,35.600440368680886,2026-04-29 11:42:44.525174,2026-04-29 11:42:45.499331,0 days 00:00:00.974157,0.8056604057997458,0.02660253702205324,10,32,283,47,COMPLETE
364,35.50708633132602,2026-04-29 11:42:45.499331,2026-04-29 11:42:46.400852,0 days 00:00:00.901521,0.8408427416108791,0.028760859338483467,10,28,245,50,COMPLETE
365,35.42623267438584,2026-04-29 11:42:46.400852,2026-04-29 11:42:47.182828,0 days 00:00:00.781976,0.8315423585348724,0.02608263970802724,10,30,267,31,COMPLETE
366,35.701691177937334,2026-04-29 11:42:47.182828,2026-04-29 11:42:47.934748,0 days 00:00:00.751920,0.8265354449541361,0.03304471472936949,10,35,265,32,COMPLETE
367,35.51090183809449,2026-04-29 11:42:47.934748,2026-04-29 11:42:48.647044,0 days 00:00:00.712296,0.8867176467326914,0.027626839507900385,10,31,241,29,COMPLETE
368,35.782106407729046,2026-04-29 11:42:48.647044,2026-04-29 11:42:49.725565,0 days 00:00:01.078521,0.8451936497229383,0.024640881949695187,10,24,271,53,COMPLETE
369,35.520870264816025,2026-04-29 11:42:49.725565,2026-04-29 11:42:50.477984,0 days 00:00:00.752419,0.769373716043617,0.026835165043023787,10,30,288,27,COMPLETE
370,36.35352737702651,2026-04-29 11:42:50.477984,2026-04-29 11:42:51.148836,0 days 00:00:00.670852,0.834329878678091,0.03510168389179693,9,68,249,34,COMPLETE
371,35.6213038366728,2026-04-29 11:42:51.148836,2026-04-29 11:42:51.995713,0 days 00:00:00.846877,0.8584605149292265,0.023894103922992044,10,33,297,31,COMPLETE
372,35.50692789243179,2026-04-29 11:42:51.995713,2026-04-29 11:42:52.741799,0 days 00:00:00.746086,0.7931124950688392,0.02224429478023773,10,27,268,28,COMPLETE
373,35.417683933319275,2026-04-29 11:42:52.741799,2026-04-29 11:42:53.412985,0 days 00:00:00.671186,0.8137444244069296,0.028266836761791488,10,29,224,30,COMPLETE
374,35.476507400767616,2026-04-29 11:42:53.412985,2026-04-29 11:42:54.210057,0 days 00:00:00.797072,0.6443829601049343,0.022170571300091396,10,27,223,40,COMPLETE
375,35.752557183747385,2026-04-29 11:42:54.210057,2026-04-29 11:42:54.689522,0 days 00:00:00.479465,0.801862283862149,0.030264130486165674,10,25,196,22,COMPLETE
376,35.80271515054244,2026-04-29 11:42:54.689522,2026-04-29 11:42:55.638455,0 days 00:00:00.948933,0.8159409149909274,0.015126079016565094,10,29,221,43,COMPLETE
377,35.501775729609406,2026-04-29 11:42:55.638455,2026-04-29 11:42:56.497043,0 days 00:00:00.858588,0.741674168721355,0.029526084845950512,10,32,243,52,COMPLETE
378,36.2427509159499,2026-04-29 11:42:56.497043,2026-04-29 11:42:57.655406,0 days 00:00:01.158363,0.8063467895004578,0.010551761117308779,10,18,314,37,COMPLETE
379,35.811831737050724,2026-04-29 11:42:57.655406,2026-04-29 11:42:58.360054,0 days 00:00:00.704648,0.8176507088893584,0.03988071878538878,10,34,247,35,COMPLETE
380,35.771568272317744,2026-04-29 11:42:58.360054,2026-04-29 11:42:59.206372,0 days 00:00:00.846318,0.8741050201336131,0.024457719456940762,10,37,307,29,COMPLETE
381,38.38846554536165,2026-04-29 11:42:59.206372,2026-04-29 11:43:00.057646,0 days 00:00:00.851274,0.8244346850295587,0.13081393376879158,10,28,287,54,COMPLETE
382,41.54997647910153,2026-04-29 11:43:00.057646,2026-04-29 11:43:00.708909,0 days 00:00:00.651263,0.8448073727930954,0.26471795357819033,10,31,227,46,COMPLETE
383,35.4205831780795,2026-04-29 11:43:00.708909,2026-04-29 11:43:01.855667,0 days 00:00:01.146758,0.8601482076840942,0.020857032938288226,10,27,323,41,COMPLETE
384,35.72370205813731,2026-04-29 11:43:01.871293,2026-04-29 11:43:02.991312,0 days 00:00:01.120019,0.8691594872223944,0.020676120027760824,10,24,321,40,COMPLETE
385,35.80734958163703,2026-04-29 11:43:02.991312,2026-04-29 11:43:03.990588,0 days 00:00:00.999276,0.8473398589058384,0.028303317699821053,9,25,332,40,COMPLETE
386,36.24114360456389,2026-04-29 11:43:03.990588,2026-04-29 11:43:05.714544,0 days 00:00:01.723956,0.8867974838233046,0.0232343848959848,10,26,575,43,COMPLETE
387,35.89067600353602,2026-04-29 11:43:05.714544,2026-04-29 11:43:06.651985,0 days 00:00:00.937441,0.8636730442961853,0.035048227390847016,10,27,299,41,COMPLETE
388,35.77511668370943,2026-04-29 11:43:06.651985,2026-04-29 11:43:07.825463,0 days 00:00:01.173478,0.8567291405431688,0.017330074240280664,10,23,312,43,COMPLETE
389,35.48363511449744,2026-04-29 11:43:07.825463,2026-04-29 11:43:08.904148,0 days 00:00:01.078685,0.8390714579021625,0.013952621187749413,10,28,332,33,COMPLETE
390,35.372869812530574,2026-04-29 11:43:08.904148,2026-04-29 11:43:09.808198,0 days 00:00:00.904050,0.7866663879231305,0.021055220371758835,10,29,279,37,COMPLETE
391,35.514713618091115,2026-04-29 11:43:09.808198,2026-04-29 11:43:10.787669,0 days 00:00:00.979471,0.7933159248514451,0.020615978890447594,10,26,286,38,COMPLETE
392,42.29265932310717,2026-04-29 11:43:10.787669,2026-04-29 11:43:11.893765,0 days 00:00:01.106096,0.7794899924308871,0.0036946536320863394,10,32,301,36,COMPLETE
393,35.790000065930585,2026-04-29 11:43:11.893765,2026-04-29 11:43:12.768144,0 days 00:00:00.874379,0.7884347362172722,0.012460174625389175,10,29,321,25,COMPLETE
394,35.4955420266629,2026-04-29 11:43:12.768144,2026-04-29 11:43:13.674353,0 days 00:00:00.906209,0.7640691441323163,0.017785614469801602,10,27,280,35,COMPLETE
395,35.5438474583478,2026-04-29 11:43:13.674353,2026-04-29 11:43:14.763087,0 days 00:00:01.088734,0.7916052398905349,0.016070854709137543,10,31,302,39,COMPLETE
396,35.60957298881773,2026-04-29 11:43:14.763087,2026-04-29 11:43:15.762698,0 days 00:00:00.999611,0.8051288710544982,0.0245893080485209,10,34,340,37,COMPLETE
397,35.360921922145785,2026-04-29 11:43:15.762698,2026-04-29 11:43:16.795193,0 days 00:00:01.032495,0.8855580777487103,0.01942819617056736,10,29,278,41,COMPLETE
398,36.13438662663955,2026-04-29 11:43:16.795193,2026-04-29 11:43:17.749605,0 days 00:00:00.954412,0.8947213936293409,0.01909088154823396,10,100,315,43,COMPLETE
399,35.77229616613879,2026-04-29 11:43:17.749605,2026-04-29 11:43:18.831884,0 days 00:00:01.082279,0.88357096625678,0.014468840066753546,10,26,269,41,COMPLETE
400,35.44697959399926,2026-04-29 11:43:18.831884,2026-04-29 11:43:19.942017,0 days 00:00:01.110133,0.884429426556613,0.016405339968135417,10,29,296,41,COMPLETE
401,35.43803976146059,2026-04-29 11:43:19.942017,2026-04-29 11:43:20.883511,0 days 00:00:00.941494,0.8724606100022472,0.018888040248606932,10,31,256,39,COMPLETE
402,50.336109658944814,2026-04-29 11:43:20.883511,2026-04-29 11:43:22.163594,0 days 00:00:01.280083,0.8974995844951743,0.0016520373629806964,9,91,327,45,COMPLETE
403,36.068327853474514,2026-04-29 11:43:22.163594,2026-04-29 11:43:22.850912,0 days 00:00:00.687318,0.8662305060257278,0.020696125585388046,6,23,278,37,COMPLETE
404,35.583344335594504,2026-04-29 11:43:22.850912,2026-04-29 11:43:23.838915,0 days 00:00:00.988003,0.8561147132450837,0.017284379662628073,10,33,303,33,COMPLETE
405,35.43058781810073,2026-04-29 11:43:23.838915,2026-04-29 11:43:24.744480,0 days 00:00:00.905565,0.7792430746079041,0.021006462453721963,10,28,255,42,COMPLETE
406,35.42340953217398,2026-04-29 11:43:24.744480,2026-04-29 11:43:26.084791,0 days 00:00:01.340311,0.880970600092967,0.015520084960582487,10,30,345,45,COMPLETE
407,36.04769765306553,2026-04-29 11:43:26.084791,2026-04-29 11:43:26.921442,0 days 00:00:00.836651,0.8638111526024457,0.01821699115955822,10,42,277,31,COMPLETE
408,36.231911734353886,2026-04-29 11:43:26.921442,2026-04-29 11:43:29.128946,0 days 00:00:02.207504,0.8896446554449787,0.014247806814348394,8,26,829,47,COMPLETE
409,36.115497150932796,2026-04-29 11:43:29.128946,2026-04-29 11:43:30.586211,0 days 00:00:01.457265,0.9051501535598305,0.026512620751227598,10,32,501,40,COMPLETE
410,35.347596724152915,2026-04-29 11:43:30.586211,2026-04-29 11:43:31.509221,0 days 00:00:00.923010,0.8534721581091722,0.02114273147906909,10,28,293,35,COMPLETE
411,36.39959523518039,2026-04-29 11:43:31.509221,2026-04-29 11:43:33.734449,0 days 00:00:02.225228,0.7238509077797389,0.017656853807729373,10,35,886,35,COMPLETE
412,35.35992593592359,2026-04-29 11:43:33.734449,2026-04-29 11:43:34.637269,0 days 00:00:00.902820,0.8481822625403485,0.022482693046901554,10,30,288,34,COMPLETE
413,35.5646610125444,2026-04-29 11:43:34.637269,2026-04-29 11:43:35.437637,0 days 00:00:00.800368,0.8482635468608485,0.025342688759087437,10,31,264,33,COMPLETE
414,35.80297695159004,2026-04-29 11:43:35.437637,2026-04-29 11:43:36.285109,0 days 00:00:00.847472,0.8398896264905695,0.03146407751477943,10,33,289,35,COMPLETE
415,36.063431847717105,2026-04-29 11:43:36.285109,2026-04-29 11:43:36.745226,0 days 00:00:00.460117,0.8078917704505286,0.022820938767061212,10,30,134,30,COMPLETE
416,35.463312751664944,2026-04-29 11:43:36.745226,2026-04-29 11:43:37.560313,0 days 00:00:00.815087,0.8694551743128324,0.028139048403477387,10,28,245,37,COMPLETE
417,35.634248611971074,2026-04-29 11:43:37.560313,2026-04-29 11:43:38.442669,0 days 00:00:00.882356,0.8535268291215649,0.02222216077297539,10,25,277,33,COMPLETE
418,35.5331425325443,2026-04-29 11:43:38.442669,2026-04-29 11:43:39.235997,0 days 00:00:00.793328,0.8340054101943769,0.02019755873319368,10,32,262,31,COMPLETE
419,35.68095501790625,2026-04-29 11:43:39.235997,2026-04-29 11:43:40.097845,0 days 00:00:00.861848,0.8150960736737243,0.02545515569351794,10,38,291,36,COMPLETE
420,35.62899416495283,2026-04-29 11:43:40.113470,2026-04-29 11:43:40.879070,0 days 00:00:00.765600,0.7964732822629527,0.02140730527229707,9,35,244,34,COMPLETE
421,35.32726911157746,2026-04-29 11:43:40.879070,2026-04-29 11:43:41.845446,0 days 00:00:00.966376,0.874710119886149,0.01900314860505589,10,30,273,38,COMPLETE
422,35.4576137153651,2026-04-29 11:43:41.845446,2026-04-29 11:43:42.811684,0 days 00:00:00.966238,0.8789616977410074,0.018947449080165595,10,31,275,38,COMPLETE
423,35.56613469428176,2026-04-29 11:43:42.811684,2026-04-29 11:43:43.864086,0 days 00:00:01.052402,0.8728983629338117,0.016671861783708275,10,33,300,38,COMPLETE
424,35.73873476996978,2026-04-29 11:43:43.864086,2026-04-29 11:43:44.883851,0 days 00:00:01.019765,0.890529521697368,0.012670735383081288,10,30,285,36,COMPLETE
425,35.32348882137295,2026-04-29 11:43:44.883851,2026-04-29 11:43:45.836448,0 days 00:00:00.952597,0.8600921808422798,0.01957254541042624,10,28,271,39,COMPLETE
426,36.132510914566424,2026-04-29 11:43:45.836448,2026-04-29 11:43:46.791849,0 days 00:00:00.955401,0.8560988301078516,0.02003170203456216,10,20,267,38,COMPLETE
427,35.583023358052436,2026-04-29 11:43:46.791849,2026-04-29 11:43:47.670329,0 days 00:00:00.878480,0.7517909051460846,0.02278150882393175,10,25,257,40,COMPLETE
428,35.44225704549809,2026-04-29 11:43:47.670329,2026-04-29 11:43:48.716464,0 days 00:00:01.046135,0.871604839239,0.018827123088454467,10,27,301,39,COMPLETE
429,35.517158565483314,2026-04-29 11:43:48.716464,2026-04-29 11:43:49.619943,0 days 00:00:00.903479,0.8586089543446629,0.016033089652250317,10,28,257,35,COMPLETE
430,36.29780715275608,2026-04-29 11:43:49.619943,2026-04-29 11:43:50.652858,0 days 00:00:01.032915,0.8484823895264471,0.022610697359008947,10,22,287,43,COMPLETE
431,35.639070153575254,2026-04-29 11:43:50.652858,2026-04-29 11:43:51.608994,0 days 00:00:00.956136,0.8733000027833763,0.01956690832863805,10,24,272,37,COMPLETE
432,35.65088237633098,2026-04-29 11:43:51.608994,2026-04-29 11:43:52.859854,0 days 00:00:01.250860,0.8469681062679972,0.011446037397743572,10,28,316,42,COMPLETE
433,35.47983640916978,2026-04-29 11:43:52.859854,2026-04-29 11:43:53.676159,0 days 00:00:00.816305,0.6831470801103162,0.02107891055671133,9,29,240,39,COMPLETE
434,35.62326013948476,2026-04-29 11:43:53.676159,2026-04-29 11:43:54.575060,0 days 00:00:00.898901,0.8618801553786283,0.024229259507769,10,26,300,33,COMPLETE
435,35.58782135693625,2026-04-29 11:43:54.575060,2026-04-29 11:43:55.656250,0 days 00:00:01.081190,0.8379024407963086,0.015317789594270785,10,30,269,44,COMPLETE
436,35.52020040466839,2026-04-29 11:43:55.656250,2026-04-29 11:43:56.639106,0 days 00:00:00.982856,0.8510253732511042,0.017821728807730766,10,27,292,36,COMPLETE
437,36.283728806500264,2026-04-29 11:43:56.639106,2026-04-29 11:43:57.564387,0 days 00:00:00.925281,0.8837407182539071,0.019586852987075066,10,47,253,41,COMPLETE
438,37.214020213583815,2026-04-29 11:43:57.564896,2026-04-29 11:43:58.063077,0 days 00:00:00.498181,0.8658349015527452,0.06750378373411117,5,32,313,39,COMPLETE
439,35.68286681966432,2026-04-29 11:43:58.078708,2026-04-29 11:43:59.031736,0 days 00:00:00.953028,0.8940065408862042,0.013868838809920039,10,29,279,34,COMPLETE
440,35.5980298022173,2026-04-29 11:43:59.031736,2026-04-29 11:44:00.187366,0 days 00:00:01.155630,0.8371449602777623,0.02230050044267927,10,34,333,46,COMPLETE
441,36.19811459760248,2026-04-29 11:44:00.187366,2026-04-29 11:44:01.051125,0 days 00:00:00.863759,0.8787722005851133,0.025282002759015192,10,13,238,37,COMPLETE
442,35.806533589132414,2026-04-29 11:44:01.051125,2026-04-29 11:44:02.223618,0 days 00:00:01.172493,0.8541118014360548,0.016375117162974216,10,24,302,43,COMPLETE
443,35.530698823808336,2026-04-29 11:44:02.223618,2026-04-29 11:44:03.096888,0 days 00:00:00.873270,0.8674139864634327,0.019630259939870467,10,27,260,35,COMPLETE
444,35.58877571371931,2026-04-29 11:44:03.096888,2026-04-29 11:44:03.925335,0 days 00:00:00.828447,0.828149451011457,0.021400757129597808,7,30,284,41,COMPLETE
445,35.437476219274245,2026-04-29 11:44:03.925335,2026-04-29 11:44:05.043732,0 days 00:00:01.118397,0.8448590115706771,0.01752482878829108,10,32,316,39,COMPLETE
446,35.77029066529131,2026-04-29 11:44:05.043732,2026-04-29 11:44:05.868896,0 days 00:00:00.825164,0.8981921715973221,0.015549203443842578,10,26,247,32,COMPLETE
447,35.43957322242613,2026-04-29 11:44:05.868896,2026-04-29 11:44:06.745481,0 days 00:00:00.876585,0.7753689368792797,0.02510152750792941,10,28,273,37,COMPLETE
448,35.338695377346,2026-04-29 11:44:06.745481,2026-04-29 11:44:07.806028,0 days 00:00:01.060547,0.6658757992061745,0.018867161732773863,10,30,295,44,COMPLETE
449,35.733288179417656,2026-04-29 11:44:07.806028,2026-04-29 11:44:08.713260,0 days 00:00:00.907232,0.6957950673791912,0.017814533166132834,9,36,262,40,COMPLETE
450,35.53657770179197,2026-04-29 11:44:08.713260,2026-04-29 11:44:09.865965,0 days 00:00:01.152705,0.7210461639541779,0.016028642797048954,10,31,294,46,COMPLETE
451,35.88353140880916,2026-04-29 11:44:09.865965,2026-04-29 11:44:10.844856,0 days 00:00:00.978891,0.668924985783956,0.014748194116945957,10,33,235,48,COMPLETE
452,36.51362611602513,2026-04-29 11:44:10.844856,2026-04-29 11:44:11.779203,0 days 00:00:00.934347,0.6684584760003268,0.013012416247915414,10,6,279,34,COMPLETE
453,35.322070580131154,2026-04-29 11:44:11.779203,2026-04-29 11:44:12.950634,0 days 00:00:01.171431,0.8868851319257209,0.01868113975104867,10,30,331,42,COMPLETE
454,35.564958941197766,2026-04-29 11:44:12.950634,2026-04-29 11:44:14.139344,0 days 00:00:01.188710,0.8859391126122644,0.01911305865046571,10,34,332,44,COMPLETE
